datetime,1A-NorthZone-DBT
2021-08-19 14:15:00,21.6122998
2021-08-19 14:30:00,21.675045075
2021-08-19 14:45:00,21.777521225000008
2021-08-19 15:00:00,21.829181225000006
2021-08-19 15:15:00,21.83786264166667
2021-08-19 15:30:00,21.871445675
2021-08-19 15:45:00,21.918508183333326
2021-08-19 16:00:00,21.919683183333337
2021-08-19 16:15:00,21.956948333333337
2021-08-19 16:30:00,21.975487125
2021-08-19 16:45:00,21.99586855
2021-08-19 17:00:00,21.976555141666665
2021-08-19 17:15:00,21.927509541666662
2021-08-19 17:30:00,21.904752608333336
2021-08-19 17:45:00,22.11314773333334
2021-08-19 18:00:00,22.083414075
2021-08-19 18:15:00,21.918085758333337
2021-08-19 18:30:00,21.621792925
2021-08-19 18:45:00,21.42300555
2021-08-19 19:00:00,21.25492970833333
2021-08-19 19:15:00,21.08304903333333
2021-08-19 19:30:00,20.89590183333333
2021-08-19 19:45:00,20.88585461666666
2021-08-19 20:00:00,21.074058691666664
2021-08-19 20:15:00,21.15000261666667
2021-08-19 20:30:00,21.19392688333333
2021-08-19 20:45:00,21.160656441666667
2021-08-19 21:00:00,21.213397416666663
2021-08-19 21:15:00,21.201435683333337
2021-08-19 21:30:00,21.287020075000004
2021-08-19 21:45:00,21.265475533333333
2021-08-19 22:00:00,21.275229183333337
2021-08-19 22:15:00,21.30305816666667
2021-08-19 22:30:00,21.307100233333333
2021-08-19 22:45:00,21.3101062
2021-08-19 23:00:00,21.278745375000003
2021-08-19 23:15:00,21.26821414166666
2021-08-19 23:30:00,21.307691683333328
2021-08-19 23:45:00,21.27259204166668
2021-08-20 00:00:00,21.30066838333333
2021-08-20 00:15:00,21.320917641666664
2021-08-20 00:30:00,21.305570241666665
2021-08-20 00:45:00,21.353936875
2021-08-20 01:00:00,21.362314216666665
2021-08-20 01:15:00,21.365436041666666
2021-08-20 01:30:00,21.382594391666657
2021-08-20 01:45:00,21.43729009166667
2021-08-20 02:00:00,21.40366772499999
2021-08-20 02:15:00,21.438588216666663
2021-08-20 02:30:00,21.440277150000007
2021-08-20 02:45:00,21.48006954999999
2021-08-20 03:00:00,21.52425273333332
2021-08-20 03:15:00,21.498827125
2021-08-20 03:30:00,21.514550433333337
2021-08-20 03:45:00,21.483501791666665
2021-08-20 04:00:00,21.540961158333328
2021-08-20 04:15:00,21.54475508333333
2021-08-20 04:30:00,21.567208024999992
2021-08-20 04:45:00,21.55885935
2021-08-20 05:00:00,21.54436235833333
2021-08-20 05:15:00,21.57056212500001
2021-08-20 05:30:00,21.545083025
2021-08-20 05:45:00,21.557048725
2021-08-20 06:00:00,21.58005898333333
2021-08-20 06:15:00,21.622278666666663
2021-08-20 06:30:00,21.567781491666672
2021-08-20 06:45:00,21.574964025
2021-08-20 07:00:00,21.59166939166668
2021-08-20 07:15:00,21.624405799999987
2021-08-20 07:30:00,21.68859175833333
2021-08-20 07:45:00,21.761626175
2021-08-20 08:00:00,21.81354334166667
2021-08-20 08:15:00,21.87330153333334
2021-08-20 08:30:00,21.99059278333333
2021-08-20 08:45:00,22.06659865833334
2021-08-20 09:00:00,21.91709001666667
2021-08-20 09:15:00,22.00701485
2021-08-20 09:30:00,22.05630493333334
2021-08-20 09:45:00,22.019504891666667
2021-08-20 10:00:00,22.010609025
2021-08-20 10:15:00,21.99139650833334
2021-08-20 10:30:00,21.965232083333323
2021-08-20 10:45:00,21.97548159166667
2021-08-20 11:00:00,21.911144391666664
2021-08-20 11:15:00,21.95799541666667
2021-08-20 11:30:00,21.952588033333328
2021-08-20 11:45:00,21.94366714166668
2021-08-20 12:00:00,21.938227425
2021-08-20 12:15:00,21.955180025000008
2021-08-20 12:30:00,21.952774866666665
2021-08-20 12:45:00,21.98242083333333
2021-08-20 13:00:00,22.000954775000007
2021-08-20 13:15:00,21.982652524999995
2021-08-20 13:30:00,22.00352188333334
2021-08-20 13:45:00,21.974655433333336
2021-08-20 14:00:00,21.948831666666663
2021-08-20 14:15:00,22.00673521666668
2021-08-20 14:30:00,22.01720793333333
2021-08-20 14:45:00,22.03915291666667
2021-08-20 15:00:00,22.069479533333336
2021-08-20 15:15:00,22.07276617500001
2021-08-20 15:30:00,22.091790000000003
2021-08-20 15:45:00,22.08406214999999
2021-08-20 16:00:00,22.07191273333333
2021-08-20 16:15:00,22.04116189166667
2021-08-20 16:30:00,22.021395850000008
2021-08-20 16:45:00,22.057550074999995
2021-08-20 17:00:00,22.00423621666668
2021-08-20 17:15:00,21.97827676666667
2021-08-20 17:30:00,21.9554176
2021-08-20 17:45:00,21.88725944999999
2021-08-20 18:00:00,21.91522055833333
2021-08-20 18:15:00,21.689368775
2021-08-20 18:30:00,21.36568906666666
2021-08-20 18:45:00,21.18411038333333
2021-08-20 19:00:00,21.00477800833333
2021-08-20 19:15:00,20.847026883333328
2021-08-20 19:30:00,20.74036525
2021-08-20 19:45:00,20.987041875
2021-08-20 20:00:00,21.091637241666668
2021-08-20 20:15:00,21.15870213333333
2021-08-20 20:30:00,21.191948550000006
2021-08-20 20:45:00,21.234913608333343
2021-08-20 21:00:00,21.25505165833334
2021-08-20 21:15:00,21.265051016666664
2021-08-20 21:30:00,21.299883991666665
2021-08-20 21:45:00,21.27533051666668
2021-08-20 22:00:00,21.29534784166667
2021-08-20 22:15:00,20.80355958333333
2021-08-20 22:30:00,20.64448885
2021-08-20 22:45:00,20.569578875
2021-08-20 23:00:00,20.60073252499999
2021-08-20 23:15:00,20.5626228
2021-08-20 23:30:00,20.63720281666666
2021-08-20 23:45:00,20.653502608333337
2021-08-21 00:00:00,20.65362633333334
2021-08-21 00:15:00,20.709973025000004
2021-08-21 00:30:00,20.726376541666657
2021-08-21 00:45:00,20.75579844166668
2021-08-21 01:00:00,20.76145946666667
2021-08-21 01:15:00,20.823871775000008
2021-08-21 01:30:00,20.85930571666667
2021-08-21 01:45:00,20.82969515833333
2021-08-21 02:00:00,20.88711261666667
2021-08-21 02:15:00,20.88536310833333
2021-08-21 02:30:00,20.940960574999995
2021-08-21 02:45:00,20.90779145833333
2021-08-21 03:00:00,20.91491483333333
2021-08-21 03:15:00,20.975306525
2021-08-21 03:30:00,21.010753041666664
2021-08-21 03:45:00,21.005340391666664
2021-08-21 04:00:00,21.06632585
2021-08-21 04:15:00,21.0557286
2021-08-21 04:30:00,21.084854058333324
2021-08-21 04:45:00,21.084657475000004
2021-08-21 05:00:00,21.063112916666668
2021-08-21 05:15:00,20.935333691666663
2021-08-21 05:30:00,20.751063775
2021-08-21 05:45:00,20.414150341666662
2021-08-21 06:00:00,20.1286275
2021-08-21 06:15:00,19.94352188333333
2021-08-21 06:30:00,19.819486108333333
2021-08-21 06:45:00,19.646963458333328
2021-08-21 07:00:00,19.552109258333328
2021-08-21 07:15:00,20.36914749166667
2021-08-21 07:30:00,21.06643571666666
2021-08-21 07:45:00,21.341695008333325
2021-08-21 08:00:00,21.54352544166666
2021-08-21 08:15:00,21.791731625000008
2021-08-21 08:30:00,21.921778183333338
2021-08-21 08:45:00,22.0835265
2021-08-21 09:00:00,22.178740775
2021-08-21 09:15:00,22.284336750000005
2021-08-21 09:30:00,21.734783208333344
2021-08-21 09:45:00,21.62066390833333
2021-08-21 10:00:00,21.536521350000005
2021-08-21 10:15:00,21.47385365000001
2021-08-21 10:30:00,21.460079258333337
2021-08-21 10:45:00,21.449656666666662
2021-08-21 11:00:00,21.432657425
2021-08-21 11:15:00,21.415526441666664
2021-08-21 11:30:00,21.395066550000006
2021-08-21 11:45:00,21.38866304166667
2021-08-21 12:00:00,21.385880966666665
2021-08-21 12:15:00,21.41275780833333
2021-08-21 12:30:00,21.403516708333324
2021-08-21 12:45:00,21.4477511
2021-08-21 13:00:00,21.43404434166666
