datetime,1B-NorthZone-DBT
2021-08-19 11:45:00,20.93974525
2021-08-19 12:00:00,20.949568575
2021-08-19 12:15:00,20.873445366666665
2021-08-19 12:30:00,20.937219125
2021-08-19 12:45:00,20.906705841666668
2021-08-19 13:00:00,20.87878284166667
2021-08-19 13:15:00,20.848717441666658
2021-08-19 13:30:00,20.791388116666667
2021-08-19 13:45:00,20.68920865
2021-08-19 14:00:00,20.71533180833333
2021-08-19 14:15:00,20.803989283333333
2021-08-19 14:30:00,20.79308123333334
2021-08-19 14:45:00,20.855431666666668
2021-08-19 15:00:00,20.85299629166667
2021-08-19 15:15:00,20.84480094166667
2021-08-19 15:30:00,20.838093108333336
2021-08-19 15:45:00,20.853563325000003
2021-08-19 16:00:00,20.87478783333334
2021-08-19 16:15:00,20.921672766666656
2021-08-19 16:30:00,20.89021990833333
2021-08-19 16:45:00,20.90067729166667
2021-08-19 17:00:00,20.904429733333338
2021-08-19 17:15:00,20.89380130833333
2021-08-19 17:30:00,20.90880815833334
2021-08-19 17:45:00,20.962230058333336
2021-08-19 18:00:00,20.980899433333327
2021-08-19 18:15:00,21.066255966666667
2021-08-19 18:30:00,21.12357815833333
2021-08-19 18:45:00,21.15674908333333
2021-08-19 19:00:00,21.073946816666663
2021-08-19 19:15:00,20.899067050000006
2021-08-19 19:30:00,20.88441678333333
2021-08-19 19:45:00,20.91736739166668
2021-08-19 20:00:00,20.956005
2021-08-19 20:15:00,20.955724066666665
2021-08-19 20:30:00,20.9758897
2021-08-19 20:45:00,20.99382358333333
2021-08-19 21:00:00,20.972500475
2021-08-19 21:15:00,20.934051850000003
2021-08-19 21:30:00,20.918929175
2021-08-19 21:45:00,20.90225785
2021-08-19 22:00:00,20.93647002499999
2021-08-19 22:15:00,20.495180925
2021-08-19 22:30:00,20.19039107499999
2021-08-19 22:45:00,20.003274941666657
2021-08-19 23:00:00,19.819871066666664
2021-08-19 23:15:00,19.66739204166667
2021-08-19 23:30:00,19.582278266666663
2021-08-19 23:45:00,19.51263065833333
2021-08-20 00:00:00,19.36463405833333
2021-08-20 00:15:00,19.340859833333337
2021-08-20 00:30:00,19.24525636666668
2021-08-20 00:45:00,19.13135194166667
2021-08-20 01:00:00,19.123117325000003
2021-08-20 01:15:00,19.156296699999995
2021-08-20 01:30:00,19.19992505833333
2021-08-20 01:45:00,19.336193275000003
2021-08-20 02:00:00,19.424077350000005
2021-08-20 02:15:00,19.437703833333327
2021-08-20 02:30:00,19.491292366666663
2021-08-20 02:45:00,19.55147970833333
2021-08-20 03:00:00,19.607317233333333
2021-08-20 03:15:00,19.63683205
2021-08-20 03:30:00,19.65005641666668
2021-08-20 03:45:00,19.697497141666663
2021-08-20 04:00:00,19.697781025
2021-08-20 04:15:00,19.695450533333336
2021-08-20 04:30:00,19.72188995833333
2021-08-20 04:45:00,19.724633066666662
2021-08-20 05:00:00,19.747980550000005
2021-08-20 05:15:00,19.755540566666664
2021-08-20 05:30:00,19.77910366666666
2021-08-20 05:45:00,19.79101828333333
2021-08-20 06:00:00,19.792445383333327
2021-08-20 06:15:00,19.81468970000001
2021-08-20 06:30:00,19.82316959166667
2021-08-20 06:45:00,19.838726025
2021-08-20 07:00:00,19.850086966666662
2021-08-20 07:15:00,20.1534524
2021-08-20 07:30:00,20.53671975833333
2021-08-20 07:45:00,20.870893483333337
2021-08-20 08:00:00,21.131410275
2021-08-20 08:15:00,21.419468566666666
2021-08-20 08:30:00,21.60537620833333
2021-08-20 08:45:00,21.57616545833334
2021-08-20 09:00:00,21.57600639166668
2021-08-20 09:15:00,21.610351625000007
2021-08-20 09:30:00,21.640500941666662
2021-08-20 09:45:00,21.69011144166668
2021-08-20 10:00:00,21.7415215
2021-08-20 10:15:00,21.82760054166668
2021-08-20 10:30:00,21.869655658333333
2021-08-20 10:45:00,21.913004566666658
2021-08-20 11:00:00,21.994610408333333
2021-08-20 11:15:00,22.084290391666663
2021-08-20 11:30:00,22.13663951666665
2021-08-20 11:45:00,22.27106376666667
2021-08-20 12:00:00,22.37239603333333
2021-08-20 12:15:00,22.433111199999992
2021-08-20 12:30:00,22.436501316666675
