datetime,1B-Th-Chilled Water
2021-08-28 05:45:00,-604.4019755055947
2021-08-28 06:00:00,-440.51910293459673
2021-08-28 06:15:00,-728.5624946722303
2021-08-28 06:30:00,-372.5374183977626
2021-08-28 06:45:00,-853.3735582607472
2021-08-28 07:00:00,-140.80446860403043
2021-08-28 07:15:00,-925.1922427482358
2021-08-28 07:30:00,-54.92946540341203
2021-08-28 07:45:00,-868.2637945166764
2021-08-28 08:00:00,-95.16326781101672
2021-08-28 08:15:00,-839.9675446192706
2021-08-28 08:30:00,-188.66487817781672
2021-08-28 08:45:00,-725.6249191107537
2021-08-28 09:00:00,-475.599819474264
2021-08-28 09:15:00,-576.5968987068363
2021-08-28 09:30:00,-825.9159910917931
2021-08-28 09:45:00,-483.1991488983516
2021-08-28 10:00:00,-2064.6814741356657
2021-08-28 10:15:00,-3380.3042739665875
2021-08-28 10:30:00,-4596.468351366443
2021-08-28 10:45:00,-4558.763228386676
2021-08-28 11:00:00,-3956.868077522165
2021-08-28 11:15:00,-3386.8027585562672
2021-08-28 11:30:00,
2021-08-28 11:45:00,-2746.116105775407
2021-08-28 12:00:00,-2576.21573852191
2021-08-28 12:15:00,-3363.6149867989466
2021-08-28 12:30:00,-3477.568417935719
2021-08-28 12:45:00,-3567.257727371464
2021-08-28 13:00:00,-3701.022493894176
2021-08-28 13:15:00,-3747.3102777120353
2021-08-28 13:30:00,-3761.51406577897
2021-08-28 13:45:00,-3809.706039178649
2021-08-28 14:00:00,-3865.727505471048
2021-08-28 14:15:00,-2520.297609783373
2021-08-28 14:30:00,-1791.4478134208853
2021-08-28 14:45:00,-1796.9156934361583
2021-08-28 15:00:00,-1397.7656006068937
2021-08-28 15:15:00,-2398.698559205908
2021-08-28 15:30:00,-2811.043387541067
2021-08-28 15:45:00,-2386.4102694243834
2021-08-28 16:00:00,-2097.397510237249
2021-08-28 16:15:00,-1864.0143660954056
2021-08-28 16:30:00,-1806.443771079941
2021-08-28 16:45:00,-1657.866539703081
2021-08-28 17:00:00,-1535.491553927614
2021-08-28 17:15:00,-1269.0224437262127
2021-08-28 17:30:00,-1029.312432332136
2021-08-28 17:45:00,-1209.595939854168
2021-08-28 18:00:00,-792.8040291555334
2021-08-28 18:15:00,-2769.5343033644867
2021-08-28 18:30:00,-3412.3454196838147
2021-08-28 18:45:00,-2426.510711821265
2021-08-28 19:00:00,-1853.1788101076336
2021-08-28 19:15:00,-1174.617529143798
2021-08-28 19:30:00,-1011.9939321099248
2021-08-28 19:45:00,-873.6823301607711
2021-08-28 20:00:00,-852.4813319092309
2021-08-28 20:15:00,-627.8854842228714
2021-08-28 20:30:00,-786.7550763452135
2021-08-28 20:45:00,-426.65645990004094
2021-08-28 21:00:00,-490.909069080546
2021-08-28 21:15:00,-172.63165570037506
2021-08-28 21:30:00,-614.2061201533047
2021-08-28 21:45:00,-290.7436904282619
2021-08-28 22:00:00,-469.04051672407576
2021-08-28 22:15:00,-599.414298687616
2021-08-28 22:30:00,-381.0124504552783
2021-08-28 22:45:00,-969.0450661584388
2021-08-28 23:00:00,-58.58692048146276
2021-08-28 23:15:00,-1003.1687704325092
2021-08-28 23:30:00,-77.73908822015663
2021-08-28 23:45:00,-745.2328662284161
2021-08-29 00:00:00,-250.29347189231265
2021-08-29 00:15:00,-584.5652940247165
2021-08-29 00:30:00,-362.8261999882261
2021-08-29 00:45:00,-536.0667994857695
2021-08-29 01:00:00,-497.43315753575007
2021-08-29 01:15:00,-517.5138318293386
2021-08-29 01:30:00,-23.24686109285576
2021-08-29 01:45:00,-21.655631672617503
2021-08-29 02:00:00,-19.86182484708184
2021-08-29 02:15:00,-18.777983465737112
2021-08-29 02:30:00,-17.459352794223992
2021-08-29 02:45:00,-16.83823698141617
2021-08-29 03:00:00,-16.278380738254185
2021-08-29 03:15:00,-15.525784608655291
2021-08-29 03:30:00,-14.944619061731904
2021-08-29 03:45:00,-14.183287790164272
2021-08-29 04:00:00,-13.43665361863888
2021-08-29 04:15:00,-12.92738901320333
2021-08-29 04:30:00,-12.471974715575518
2021-08-29 04:45:00,-12.311315917728232
2021-08-29 05:00:00,-11.569410497244812
2021-08-29 05:15:00,-11.115168687538436
2021-08-29 05:30:00,-10.616392903147426
2021-08-29 05:45:00,-10.05083125518599
2021-08-29 06:00:00,-9.692293189349682
2021-08-29 06:15:00,-9.1402589749961
2021-08-29 06:30:00,-8.901543393268478
2021-08-29 06:45:00,-8.420333457263146
2021-08-29 07:00:00,-8.00817876955175
2021-08-29 07:15:00,-7.781420449627287
2021-08-29 07:30:00,-7.306342486177311
2021-08-29 07:45:00,-7.218372639299655
2021-08-29 08:00:00,-6.733728612495495
2021-08-29 08:15:00,-6.518876070754016
2021-08-29 08:30:00,-6.2290227202682855
2021-08-29 08:45:00,-5.945494150636969
2021-08-29 09:00:00,-5.751034080220974
2021-08-29 09:15:00,-5.5484397895084445
2021-08-29 09:30:00,-5.185201245098631
2021-08-29 09:45:00,-4.918369357368989
2021-08-29 10:00:00,-4.237223312181056
2021-08-29 10:15:00,-12.770950473323758
2021-08-29 10:30:00,-3004.176344148105
2021-08-29 10:45:00,-4641.745763345193
2021-08-29 11:00:00,-4089.019309026362
2021-08-29 11:15:00,-2674.078229087643
2021-08-29 11:30:00,-3141.998943070981
2021-08-29 11:45:00,-3081.5931176380723
2021-08-29 12:00:00,-2855.22239636044
2021-08-29 12:15:00,-2553.943412402443
2021-08-29 12:30:00,-2712.626539726668
2021-08-29 12:45:00,-2278.9015922815256
2021-08-29 13:00:00,-2793.573723746427
2021-08-29 13:15:00,-3314.231485955219
2021-08-29 13:30:00,-3363.4829037270124
2021-08-29 13:45:00,-3550.491141936852
2021-08-29 14:00:00,-3539.2720087618864
2021-08-29 14:15:00,-2308.51214945846
2021-08-29 14:30:00,-1769.1603721561116
2021-08-29 14:45:00,-1476.3789575446124
2021-08-29 15:00:00,-1111.31504693293
2021-08-29 15:15:00,-990.7934341113008
2021-08-29 15:30:00,-2009.3174291079447
2021-08-29 15:45:00,-2564.1634231936177
2021-08-29 16:00:00,-1922.918992705754
2021-08-29 16:15:00,-1718.2439377657165
2021-08-29 16:30:00,-1365.7018981327892
2021-08-29 16:45:00,-1358.784983859911
2021-08-29 17:00:00,-1022.0915071916056
2021-08-29 17:15:00,-971.2127977481985
2021-08-29 17:30:00,-856.759758738511
2021-08-29 17:45:00,-696.145795185212
2021-08-29 18:00:00,-553.2645678732205
2021-08-29 18:15:00,-2357.061380953404
2021-08-29 18:30:00,-3373.208030423473
2021-08-29 18:45:00,-2109.955569775675
2021-08-29 19:00:00,-11.564056707720349
2021-08-29 19:15:00,-11.324950817060309
2021-08-29 19:30:00,-10.194510046413397
2021-08-29 19:45:00,-9.893516911945186
2021-08-29 20:00:00,-9.408821167199337
2021-08-29 20:15:00,-8.839656164604907
2021-08-29 20:30:00,-8.3371817489004
2021-08-29 20:45:00,-8.07966879654181
2021-08-29 21:00:00,-7.680546748160697
2021-08-29 21:15:00,-7.598686239960664
2021-08-29 21:30:00,-7.035780210717676
2021-08-29 21:45:00,-6.685773719499338
2021-08-29 22:00:00,-6.310685615674186
2021-08-29 22:15:00,-6.137212310498232
2021-08-29 22:30:00,-5.8338062314030505
2021-08-29 22:45:00,-5.844353937022254
2021-08-29 23:00:00,
2021-08-29 23:15:00,-5.283917815228071
2021-08-29 23:30:00,-5.081831654286996
2021-08-29 23:45:00,-4.921730771578512
2021-08-30 00:00:00,-4.713681450926656
2021-08-30 00:15:00,-4.589343095970762
2021-08-30 00:30:00,-4.65647857711358
2021-08-30 00:45:00,-4.566860392784688
2021-08-30 01:00:00,-4.497694673224212
2021-08-30 01:15:00,-4.521060897582136
2021-08-30 01:30:00,-4.370931947692156
2021-08-30 01:45:00,-4.228506563930669
2021-08-30 02:00:00,-4.0971048551109455
2021-08-30 02:15:00,-3.9380045868815072
2021-08-30 02:30:00,-3.891933078759096
2021-08-30 02:45:00,-3.794015043704888
2021-08-30 03:00:00,-3.729751216675198
2021-08-30 03:15:00,-3.5627537188006406
2021-08-30 03:30:00,-3.5713330950152007
2021-08-30 03:45:00,-3.4938616108475062
2021-08-30 04:00:00,-3.362938905991581
2021-08-30 04:15:00,-3.189075791471784
2021-08-30 04:30:00,-3.1256686102601825
2021-08-30 04:45:00,-3.08894112761736
2021-08-30 05:00:00,-2.961342509200476
2021-08-30 05:15:00,-2.896487281620975
2021-08-30 05:30:00,-2.8844690391318
2021-08-30 05:45:00,-2.7299981729935494
2021-08-30 06:00:00,-2.60701011577851
2021-08-30 06:15:00,-2.61765928299704
2021-08-30 06:30:00,-2.5359488773792744
2021-08-30 06:45:00,-2.4638993491341576
2021-08-30 07:00:00,-2.4027017549374268
2021-08-30 07:15:00,-2.2369629396040684
2021-08-30 07:30:00,-2.145027403773069
2021-08-30 07:45:00,-2.055691969385007
2021-08-30 08:00:00,-1.9739905823871928
2021-08-30 08:15:00,-1.8793459596011448
2021-08-30 08:30:00,-1.6654036227571498
2021-08-30 08:45:00,-1.576035488216163
2021-08-30 09:00:00,-1.4029515364527516
2021-08-30 09:15:00,-1.124203544177537
2021-08-30 09:30:00,-0.8013417370422438
2021-08-30 09:45:00,-0.4873215998444624
2021-08-30 10:00:00,-0.2400095180715161
2021-08-30 10:15:00,-0.2201236630192086
2021-08-30 10:30:00,-928.5934406577368
2021-08-30 10:45:00,-763.5575927737609
2021-08-30 11:00:00,-576.349289308955
2021-08-30 11:15:00,-368.05968591790537
2021-08-30 11:30:00,-1214.576895385163
2021-08-30 11:45:00,-4173.012370528648
2021-08-30 12:00:00,-3994.920330749548
2021-08-30 12:15:00,-3467.5443876847125
2021-08-30 12:30:00,-3255.29298384788
2021-08-30 12:45:00,-3218.2408599698
2021-08-30 13:00:00,-3275.7825909362195
2021-08-30 13:15:00,-3174.422187679344
2021-08-30 13:30:00,-3060.881021393064
2021-08-30 13:45:00,-3254.5892758344467
2021-08-30 14:00:00,-3358.8814816502054
2021-08-30 14:15:00,-1805.2372306424588
2021-08-30 14:30:00,-898.4188964005508
2021-08-30 14:45:00,-105.7947914355616
2021-08-30 15:00:00,-62.59085700652841
2021-08-30 15:15:00,-8.6004552096546
2021-08-30 15:30:00,-1242.2304451654122
2021-08-30 15:45:00,-1327.3263830734506
2021-08-30 16:00:00,-1175.724777109962
2021-08-30 16:15:00,-1283.214865173127
2021-08-30 16:30:00,-1181.640282250635
2021-08-30 16:45:00,-841.5469581113114
2021-08-30 17:00:00,-728.078761092471
2021-08-30 17:15:00,-948.8169349220929
2021-08-30 17:30:00,-982.4117279467886
2021-08-30 17:45:00,-443.376666914566
2021-08-30 18:00:00,-662.9815307135881
2021-08-30 18:15:00,-2835.4318261957383
2021-08-30 18:30:00,-3379.89873528336
2021-08-30 18:45:00,-2171.268675863729
2021-08-30 19:00:00,-1246.5163410351608
2021-08-30 19:15:00,-500.5812454076513
2021-08-30 19:30:00,-15.738033770263598
2021-08-30 19:45:00,-14.1838263859646
2021-08-30 20:00:00,-14.346791702967948
2021-08-30 20:15:00,-13.430543970600956
2021-08-30 20:30:00,-12.581127703962222
2021-08-30 20:45:00,-12.077753290235446
2021-08-30 21:00:00,-11.630623244282996
2021-08-30 21:15:00,-11.205884905159222
2021-08-30 21:30:00,-10.97307968462414
2021-08-30 21:45:00,-10.400863579266623
2021-08-30 22:00:00,-9.943565944148853
2021-08-30 22:15:00,-9.476223305333589
2021-08-30 22:30:00,-9.044273991169534
2021-08-30 22:45:00,-8.628410789293236
2021-08-30 23:00:00,-8.483356746774344
2021-08-30 23:15:00,-8.178405218096293
2021-08-30 23:30:00,-7.876123240734805
2021-08-30 23:45:00,-7.658118686025015
2021-08-31 00:00:00,-7.30542380844336
2021-08-31 00:15:00,-7.026417073026272
2021-08-31 00:30:00,-6.588102739652524
2021-08-31 00:45:00,-6.371317403755707
2021-08-31 01:00:00,-6.027716596470726
2021-08-31 01:15:00,-5.790207031546556
2021-08-31 01:30:00,-5.579131971007305
2021-08-31 01:45:00,-5.442775498406931
2021-08-31 02:00:00,-5.335097494051062
2021-08-31 02:15:00,-5.137389746294418
2021-08-31 02:30:00,-4.783631389956072
2021-08-31 02:45:00,-4.57091779074311
2021-08-31 03:00:00,-4.475406660984794
2021-08-31 03:15:00,-4.337158912156809
2021-08-31 03:30:00,-4.236972848548499
2021-08-31 03:45:00,-4.131511953766798
2021-08-31 04:00:00,-4.066161392462312
2021-08-31 04:15:00,-4.090098437310589
2021-08-31 04:30:00,-3.884489360258669
2021-08-31 04:45:00,-3.790608505773584
2021-08-31 05:00:00,-3.772813195254933
2021-08-31 05:15:00,-3.755636579486038
2021-08-31 05:30:00,-3.6648006405000895
2021-08-31 05:45:00,-3.5630374731739
2021-08-31 06:00:00,-3.4907122764919665
2021-08-31 06:15:00,-3.3774257812564508
2021-08-31 06:30:00,-3.3169387936166257
2021-08-31 06:45:00,-3.214650141808576
2021-08-31 07:00:00,-3.0558554630948747
2021-08-31 07:15:00,-2.9522017300057786
2021-08-31 07:30:00,-2.7916517669587324
2021-08-31 07:45:00,-2.7598189413794265
2021-08-31 08:00:00,-2.624858624323636
2021-08-31 08:15:00,-1.7825530159662637
2021-08-31 08:30:00,-0.9919333492278598
2021-08-31 08:45:00,-0.595169249505637
2021-08-31 09:00:00,-0.5083198927762889
2021-08-31 09:15:00,-0.3690445500790092
2021-08-31 09:30:00,-0.1410053477158077
2021-08-31 09:45:00,0.0120636450402192
2021-08-31 10:00:00,0.2159904959739702
2021-08-31 10:15:00,-100.66279571398704
2021-08-31 10:30:00,-2548.6975759052857
2021-08-31 10:45:00,-2207.645211773321
2021-08-31 11:00:00,-1707.162137410308
2021-08-31 11:15:00,-1052.6661257090198
2021-08-31 11:30:00,-1668.185108302368
2021-08-31 11:45:00,-3557.8419877921056
2021-08-31 12:00:00,-3050.9140851358734
2021-08-31 12:15:00,-2461.061674388556
2021-08-31 12:30:00,-2104.699994677097
2021-08-31 12:45:00,-1402.954588487598
2021-08-31 13:00:00,-2158.177863287792
2021-08-31 13:15:00,-3104.4725758190148
2021-08-31 13:30:00,-3107.7731003091467
2021-08-31 13:45:00,-3088.212429527605
2021-08-31 14:00:00,-2887.054329076769
2021-08-31 14:15:00,-1832.510723670812
2021-08-31 14:30:00,-1001.2375146013384
2021-08-31 14:45:00,-901.5627397892832
2021-08-31 15:00:00,-714.4333665705797
2021-08-31 15:15:00,-801.7015853807515
2021-08-31 15:30:00,-1091.3331657087208
2021-08-31 15:45:00,-2473.349185547996
2021-08-31 16:00:00,-1440.387566243272
2021-08-31 16:15:00,-1380.9891870000988
2021-08-31 16:30:00,-1261.942186861222
2021-08-31 16:45:00,-898.0398507953081
2021-08-31 17:00:00,-1181.468796673565
2021-08-31 17:15:00,-1124.481464487176
2021-08-31 17:30:00,-326.20803104029835
2021-08-31 17:45:00,-1045.4111915524932
2021-08-31 18:00:00,-16.61433007003433
2021-08-31 18:15:00,-13.341274237602176
2021-08-31 18:30:00,-169.93837860603878
2021-08-31 18:45:00,-1277.9033366639574
2021-08-31 19:00:00,-1118.8711972990784
2021-08-31 19:15:00,-473.0897134117965
2021-08-31 19:30:00,-534.353321356683
2021-08-31 19:45:00,-203.9074717411608
2021-08-31 20:00:00,-276.58590228416773
2021-08-31 20:15:00,-225.07215340205053
2021-08-31 20:30:00,-21.67704368876629
2021-08-31 20:45:00,-44.46174093352863
2021-08-31 21:00:00,-17.44948794043525
2021-08-31 21:15:00,-5.648959930810117
2021-08-31 21:30:00,-5.2420799248437495
2021-08-31 21:45:00,-5.0053628424717935
2021-08-31 22:00:00,-4.759469676826607
2021-08-31 22:15:00,-4.631070194550245
2021-08-31 22:30:00,-4.466434232295339
2021-08-31 22:45:00,-4.395141589658215
2021-08-31 23:00:00,-4.27571196586512
2021-08-31 23:15:00,-4.045315494166869
2021-08-31 23:30:00,-3.9879688815645618
2021-08-31 23:45:00,-3.8238888023668367
2021-09-01 00:00:00,-3.732709979723552
2021-09-01 00:15:00,-3.619668373340348
2021-09-01 00:30:00,-3.523581142684176
2021-09-01 00:45:00,-3.369988995810325
2021-09-01 01:00:00,-17.594892895113322
2021-09-01 01:15:00,-3811.01450383332
2021-09-01 01:30:00,-1858.534016684564
2021-09-01 01:45:00,-1162.800460096368
2021-09-01 02:00:00,-865.5471616184915
2021-09-01 02:15:00,
2021-09-01 02:30:00,-310.7396779379145
2021-09-01 02:45:00,-231.2767352405868
2021-09-01 03:00:00,-157.91839505471907
2021-09-01 03:15:00,-109.03837339429704
2021-09-01 03:30:00,-89.02354929985191
2021-09-01 03:45:00,-71.83110647874236
2021-09-01 04:00:00,-48.468456489512775
2021-09-01 04:15:00,-34.27533058344596
2021-09-01 04:30:00,-28.61703596431976
2021-09-01 04:45:00,-20.38406182841329
2021-09-01 05:00:00,-12.877096983925586
2021-09-01 05:15:00,-15.091594053711477
2021-09-01 05:30:00,-7.617416421826872
2021-09-01 05:45:00,-5.90805426248684
2021-09-01 06:00:00,-3.837318892302093
2021-09-01 06:15:00,0.3506493556844388
2021-09-01 06:30:00,-641.0683736367823
2021-09-01 06:45:00,-3677.980956643616
2021-09-01 07:00:00,-3992.852499600621
2021-09-01 07:15:00,-3885.6679945619017
2021-09-01 07:30:00,-3425.280801607149
2021-09-01 07:45:00,-3207.606919221138
2021-09-01 08:00:00,-3117.6514280955435
2021-09-01 08:15:00,-3190.126588809253
2021-09-01 08:30:00,-3151.833498541186
2021-09-01 08:45:00,-2965.2987088991463
2021-09-01 09:00:00,-3360.311362497101
2021-09-01 09:15:00,-2922.260566828996
2021-09-01 09:30:00,-2954.3352008332645
2021-09-01 09:45:00,-3258.370712314662
2021-09-01 10:00:00,-3088.589353196497
2021-09-01 10:15:00,-3386.4070674727086
2021-09-01 10:30:00,-3213.8370991239376
2021-09-01 10:45:00,-3180.672152447833
2021-09-01 11:00:00,-323.928911036056
2021-09-01 11:15:00,-4.067473565859397
2021-09-01 11:30:00,-3.848272017275529
2021-09-01 11:45:00,-3.1194149709922523
2021-09-01 12:00:00,-2.812528485873663
2021-09-01 12:15:00,-2.860569395710104
2021-09-01 12:30:00,-2.620588417970652
2021-09-01 12:45:00,-2.30827377950592
2021-09-01 13:00:00,-2.2400625687117537
2021-09-01 13:15:00,-1.9335470137119264
2021-09-01 13:30:00,-1.7911071292134808
2021-09-01 13:45:00,-2.781197236280363
2021-09-01 14:00:00,-1184.919234322156
2021-09-01 14:15:00,-275.1385533014296
2021-09-01 14:30:00,-338.4276426544374
2021-09-01 14:45:00,-72.87809735123479
2021-09-01 15:00:00,-228.6236449194071
2021-09-01 15:15:00,-1521.1109106307017
2021-09-01 15:30:00,-1834.5197200526368
2021-09-01 15:45:00,-1603.051773909236
2021-09-01 16:00:00,-91.39360433710075
2021-09-01 16:15:00,-5.279386838410484
2021-09-01 16:30:00,-39.99781464372898
2021-09-01 16:45:00,-665.3680555455211
2021-09-01 17:00:00,-655.4649458305742
2021-09-01 17:15:00,-930.3000864036336
2021-09-01 17:30:00,
2021-09-01 17:45:00,-12.49384775874567
2021-09-01 18:00:00,-11.337985574766476
2021-09-01 18:15:00,-12.330797898973248
2021-09-01 18:30:00,-487.71092083388754
2021-09-01 18:45:00,-552.9701377870209
2021-09-01 19:00:00,-420.8074913871618
2021-09-01 19:15:00,-82.40965520294044
2021-09-01 19:30:00,-65.01340771428406
2021-09-01 19:45:00,-31.775729574757747
2021-09-01 20:00:00,-6.019555716083336
2021-09-01 20:15:00,-5.839912414948672
2021-09-01 20:30:00,-5.555394508587096
2021-09-01 20:45:00,-5.229646382788347
2021-09-01 21:00:00,-4.939526991713239
2021-09-01 21:15:00,-4.808771271992155
2021-09-01 21:30:00,-4.456879369231751
2021-09-01 21:45:00,-4.235072566830248
2021-09-01 22:00:00,-4.138761609591586
2021-09-01 22:15:00,-3.959564967001053
2021-09-01 22:30:00,-3.7696830152171024
2021-09-01 22:45:00,-3.690508243301749
2021-09-01 23:00:00,-3.4627600340375864
2021-09-01 23:15:00,-3.319573636819441
2021-09-01 23:30:00,-3.194905781591804
2021-09-01 23:45:00,-3.1011787323429973
2021-09-02 00:00:00,-2.98002730481776
2021-09-02 00:15:00,-2.898997140690088
2021-09-02 00:30:00,-2.817033082209041
2021-09-02 00:45:00,-2.637999237062559
2021-09-02 01:00:00,-2.6039177069856563
2021-09-02 01:15:00,-2.458311213969285
2021-09-02 01:30:00,-2.3881037250975203
2021-09-02 01:45:00,-2.3300265502773625
2021-09-02 02:00:00,-2.274693882827379
2021-09-02 02:15:00,-2.2689968984102857
2021-09-02 02:30:00,-2.1831150533328616
2021-09-02 02:45:00,-2.134469714569697
2021-09-02 03:00:00,-2.052641610135252
2021-09-02 03:15:00,-1.9885297408684648
2021-09-02 03:30:00,-1.9241154897766208
2021-09-02 03:45:00,-1.885012743933792
2021-09-02 04:00:00,-1.8668907195697468
2021-09-02 04:15:00,-1.7745841153634887
2021-09-02 04:30:00,-1.7365130927605146
2021-09-02 04:45:00,-1.6404601728070234
2021-09-02 05:00:00,-1.6111327724045863
2021-09-02 05:15:00,-1.5867399468720609
2021-09-02 05:30:00,-1.5290578962561778
2021-09-02 05:45:00,-1.4986351620475846
2021-09-02 06:00:00,-1.4623124341226186
2021-09-02 06:15:00,-1.4229195095361808
2021-09-02 06:30:00,-1.3723906357469169
2021-09-02 06:45:00,-1.383365704013252
2021-09-02 07:00:00,-1.3574178383547015
2021-09-02 07:15:00,-1.3338403514939137
2021-09-02 07:30:00,-1.262658888510806
2021-09-02 07:45:00,-1.1955140465960392
2021-09-02 08:00:00,-1.2096319703245433
2021-09-02 08:15:00,-1.1557868612750577
2021-09-02 08:30:00,-1.107249110951166
2021-09-02 08:45:00,
2021-09-02 09:00:00,-0.9958467161195356
2021-09-02 09:15:00,-0.960146375444412
2021-09-02 09:30:00,-0.9016557243327126
2021-09-02 09:45:00,-0.8213357565571212
2021-09-02 10:00:00,-0.7167843144763284
2021-09-02 10:15:00,-0.4886563798735682
2021-09-02 10:30:00,-0.2513454167307083
2021-09-02 10:45:00,-0.1555160253689282
2021-09-02 11:00:00,-0.0497122064339846
2021-09-02 11:15:00,0.0930283287413706
2021-09-02 11:30:00,0.1853784233462155
2021-09-02 11:45:00,0.2875201245962072
2021-09-02 12:00:00,0.3954880719910658
2021-09-02 12:15:00,0.4777941612644517
2021-09-02 12:30:00,11.063918588695374
2021-09-02 12:45:00,-318.7213253198573
2021-09-02 13:00:00,-144.5706066713633
2021-09-02 13:15:00,-553.1980499479328
2021-09-02 13:30:00,-34.86047695134831
2021-09-02 13:45:00,-329.5887256249877
2021-09-02 14:00:00,-829.8938273939187
2021-09-02 14:15:00,-1088.1156077695814
2021-09-02 14:30:00,-1450.671808853519
2021-09-02 14:45:00,-3691.687022710317
2021-09-02 15:00:00,-3091.80758647747
2021-09-02 15:15:00,-2341.103539817321
2021-09-02 15:30:00,-1931.2669140828843
2021-09-02 15:45:00,-658.4261841680162
2021-09-02 16:00:00,-1462.98315444938
2021-09-02 16:15:00,-1481.5105148095752
2021-09-02 16:30:00,-1363.56927077073
2021-09-02 16:45:00,-1189.548778726384
2021-09-02 17:00:00,-1574.6104320817008
2021-09-02 17:15:00,-148.17872910163098
2021-09-02 17:30:00,-12.998581555882756
2021-09-02 17:45:00,-10.802124291931472
2021-09-02 18:00:00,-29.21516046177128
2021-09-02 18:15:00,-256.649261508639
2021-09-02 18:30:00,-519.5512278081277
2021-09-02 18:45:00,-52.2848727357687
2021-09-02 19:00:00,-36.93906537896088
2021-09-02 19:15:00,-22.878205096754023
2021-09-02 19:30:00,-8.004505927106013
2021-09-02 19:45:00,-7.531737400007455
2021-09-02 20:00:00,-6.955881061842664
2021-09-02 20:15:00,-6.663010649980832
2021-09-02 20:30:00,-6.323569294328643
2021-09-02 20:45:00,-6.161303986889671
2021-09-02 21:00:00,-5.972077715581008
2021-09-02 21:15:00,-5.731738657573325
2021-09-02 21:30:00,-5.481409043500914
2021-09-02 21:45:00,-5.298413231834101
2021-09-02 22:00:00,-5.087560161553834
2021-09-02 22:15:00,-4.954871313091759
2021-09-02 22:30:00,-4.541769451003981
2021-09-02 22:45:00,-4.457452622519751
2021-09-02 23:00:00,-4.321011981992243
2021-09-02 23:15:00,-4.123862193282348
2021-09-02 23:30:00,-3.921340716131593
2021-09-02 23:45:00,-3.732199205592774
2021-09-03 00:00:00,-3.625466579555823
2021-09-03 00:15:00,-3.5461463102992705
2021-09-03 00:30:00,-3.4239540240493627
2021-09-03 00:45:00,-3.412382007043896
2021-09-03 01:00:00,-3.291029151277688
2021-09-03 01:15:00,-3.210511793618602
2021-09-03 01:30:00,-3.0512726199191125
2021-09-03 01:45:00,-3.0368330574146207
2021-09-03 02:00:00,-2.9078295985456744
2021-09-03 02:15:00,-2.844013849944372
2021-09-03 02:30:00,-2.8174166149248614
2021-09-03 02:45:00,-2.711393446785375
2021-09-03 03:00:00,-2.6729130787095534
2021-09-03 03:15:00,-2.534569501413201
2021-09-03 03:30:00,-2.5215362512253496
2021-09-03 03:45:00,-2.4639847531762724
2021-09-03 04:00:00,-2.359524558224147
2021-09-03 04:15:00,-2.358974099165953
2021-09-03 04:30:00,-2.316372376420809
2021-09-03 04:45:00,-2.292259306257994
2021-09-03 05:00:00,-2.2336432409927145
2021-09-03 05:15:00,-2.1560557692172315
2021-09-03 05:30:00,-2.078614255683534
2021-09-03 05:45:00,-2.039723285135996
2021-09-03 06:00:00,-2.0056316090756687
2021-09-03 06:15:00,-1.906443434440378
2021-09-03 06:30:00,-1.853717263573481
2021-09-03 06:45:00,-1.9079375753751897
2021-09-03 07:00:00,-1.87169533861242
2021-09-03 07:15:00,-1.8484336451102388
2021-09-03 07:30:00,-1.7461084407079328
2021-09-03 07:45:00,-1.670497864795799
2021-09-03 08:00:00,-1.555455994135285
2021-09-03 08:15:00,-1.5176559548421251
2021-09-03 08:30:00,-1.4254623484531928
2021-09-03 08:45:00,-1.350960105381407
2021-09-03 09:00:00,-1.315285171460617
2021-09-03 09:15:00,-1.205495946896683
2021-09-03 09:30:00,-1.0825154322361985
2021-09-03 09:45:00,-0.9648787741117184
2021-09-03 10:00:00,-0.8457983073189873
2021-09-03 10:15:00,
2021-09-03 10:30:00,-0.5574191023256047
2021-09-03 10:45:00,-0.5364697208756689
2021-09-03 11:00:00,-0.5128758511138812
2021-09-03 11:15:00,-2.995260902608812
2021-09-03 11:30:00,-1568.4977969166769
2021-09-03 11:45:00,-630.3265491543087
2021-09-03 12:00:00,-448.4416534723487
2021-09-03 12:15:00,-520.4893822416353
2021-09-03 12:30:00,-1068.850279899734
2021-09-03 12:45:00,-1520.3073357534786
2021-09-03 13:00:00,-1431.9994241746963
2021-09-03 13:15:00,-1147.1275969396097
2021-09-03 13:30:00,-4254.675030128762
2021-09-03 13:45:00,-3130.12591454888
2021-09-03 14:00:00,-2494.1225848940844
2021-09-03 14:15:00,-1893.0089708862763
2021-09-03 14:30:00,-1079.6369626660155
2021-09-03 14:45:00,-2248.5299131166307
2021-09-03 15:00:00,-2526.351670469036
2021-09-03 15:15:00,-2774.9762883791504
2021-09-03 15:30:00,-2375.2476410006025
2021-09-03 15:45:00,-2188.939803665579
2021-09-03 16:00:00,-1834.4830955375407
2021-09-03 16:15:00,-1940.052524076808
2021-09-03 16:30:00,-1776.9580634438903
2021-09-03 16:45:00,-263.89854919933174
2021-09-03 17:00:00,-13.980495466813393
2021-09-03 17:15:00,-54.192331957050406
2021-09-03 17:30:00,-1510.937516036181
2021-09-03 17:45:00,-1149.001996505905
2021-09-03 18:00:00,-532.7990461156957
2021-09-03 18:15:00,-559.6231969262269
2021-09-03 18:30:00,-246.9306157239553
2021-09-03 18:45:00,-276.5902884928372
2021-09-03 19:00:00,-31.334543382528167
