datetime,1A-SAT-1
2021-08-18 19:00:00,12.567213333333331
2021-08-18 19:15:00,12.31904
2021-08-18 19:30:00,12.22676
2021-08-18 19:45:00,12.09972
2021-08-18 20:00:00,12.018433333333332
2021-08-18 20:15:00,12.094526666666669
2021-08-18 20:30:00,12.093133333333332
2021-08-18 20:45:00,12.064633333333337
2021-08-18 21:00:00,11.936953333333332
2021-08-18 21:15:00,11.879613333333332
2021-08-18 21:30:00,12.031666666666666
2021-08-18 21:45:00,12.03866
2021-08-18 22:00:00,11.990573333333334
2021-08-18 22:15:00,11.843866666666663
2021-08-18 22:30:00,11.55404
2021-08-18 22:45:00,11.671913333333332
2021-08-18 23:00:00,11.7082
2021-08-18 23:15:00,11.73292
2021-08-18 23:30:00,11.570613333333334
2021-08-18 23:45:00,11.594726666666666
2021-08-19 00:00:00,11.6837
2021-08-19 00:15:00,11.664246666666664
2021-08-19 00:30:00,11.589553333333331
2021-08-19 00:45:00,11.527646666666667
2021-08-19 01:00:00,11.432366666666669
2021-08-19 01:15:00,11.514086666666666
2021-08-19 01:30:00,11.50208
2021-08-19 01:45:00,11.585206666666666
2021-08-19 02:00:00,11.60146
2021-08-19 02:15:00,11.591313333333334
2021-08-19 02:30:00,11.639446666666666
2021-08-19 02:45:00,11.650406666666669
2021-08-19 03:00:00,11.610626666666668
2021-08-19 03:15:00,11.59276
2021-08-19 03:30:00,11.636253333333334
2021-08-19 03:45:00,11.615413333333333
2021-08-19 04:00:00,11.59622
2021-08-19 04:15:00,11.616106666666669
2021-08-19 04:30:00,11.585133333333332
2021-08-19 04:45:00,11.610393333333333
2021-08-19 05:00:00,11.611533333333334
2021-08-19 05:15:00,11.710146666666668
2021-08-19 05:30:00,11.689646666666668
2021-08-19 05:45:00,11.71444
2021-08-19 06:00:00,11.68586
2021-08-19 06:15:00,11.708086666666668
2021-08-19 06:30:00,11.74736
2021-08-19 06:45:00,11.613226666666666
2021-08-19 07:00:00,11.642333333333331
2021-08-19 07:15:00,11.784193333333333
2021-08-19 07:30:00,11.98602
2021-08-19 07:45:00,12.059386666666668
2021-08-19 08:00:00,11.94006
2021-08-19 08:15:00,11.927046666666666
2021-08-19 08:30:00,11.805246666666669
2021-08-19 08:45:00,11.807606666666668
2021-08-19 09:00:00,11.745986666666663
2021-08-19 09:15:00,11.612746666666668
2021-08-19 09:30:00,11.775966666666667
2021-08-19 09:45:00,11.71088
2021-08-19 10:00:00,11.65124
2021-08-19 10:15:00,11.59274
2021-08-19 10:30:00,11.631506666666668
2021-08-19 10:45:00,11.5891
2021-08-19 11:00:00,11.472073333333332
2021-08-19 11:15:00,11.349833333333333
2021-08-19 11:30:00,11.31386
2021-08-19 11:45:00,11.17508
2021-08-19 12:00:00,11.105086666666669
2021-08-19 12:15:00,11.031393333333334
2021-08-19 12:30:00,11.020526666666669
2021-08-19 12:45:00,10.975613333333332
2021-08-19 13:00:00,11.03624
2021-08-19 13:15:00,11.139353333333334
2021-08-19 13:30:00,11.085273333333332
2021-08-19 13:45:00,11.14778
2021-08-19 14:00:00,11.127106666666666
2021-08-19 14:15:00,11.200013333333334
2021-08-19 14:30:00,11.30254
2021-08-19 14:45:00,11.30164
2021-08-19 15:00:00,11.286986666666667
2021-08-19 15:15:00,11.29258
2021-08-19 15:30:00,11.286426666666667
2021-08-19 15:45:00,11.310633333333334
2021-08-19 16:00:00,11.27826
2021-08-19 16:15:00,11.321866666666669
2021-08-19 16:30:00,11.34512
2021-08-19 16:45:00,11.273893333333332
2021-08-19 17:00:00,11.292040000000002
2021-08-19 17:15:00,11.310533333333334
2021-08-19 17:30:00,11.59608
2021-08-19 17:45:00,13.921813333333334
2021-08-19 18:00:00,13.340373333333334
2021-08-19 18:15:00,13.069726666666666
2021-08-19 18:30:00,12.707686666666666
2021-08-19 18:45:00,12.439493333333331
2021-08-19 19:00:00,12.327466666666668
2021-08-19 19:15:00,12.169453333333331
2021-08-19 19:30:00,12.100946666666664
2021-08-19 19:45:00,12.72746
2021-08-19 20:00:00,14.3703
2021-08-19 20:15:00,15.033013333333336
2021-08-19 20:30:00,15.498026666666668
2021-08-19 20:45:00,15.8721
2021-08-19 21:00:00,16.265006666666668
2021-08-19 21:15:00,16.56812
2021-08-19 21:30:00,16.821126666666668
2021-08-19 21:45:00,17.02062
2021-08-19 22:00:00,17.21254
2021-08-19 22:15:00,17.385673333333333
2021-08-19 22:30:00,17.5564
2021-08-19 22:45:00,17.7262
2021-08-19 23:00:00,17.898273333333336
2021-08-19 23:15:00,18.05466
2021-08-19 23:30:00,18.264746666666667
2021-08-19 23:45:00,18.490333333333336
2021-08-20 00:00:00,18.739126666666667
2021-08-20 00:15:00,19.017513333333333
2021-08-20 00:30:00,19.24458666666667
2021-08-20 00:45:00,19.515946666666665
2021-08-20 01:00:00,19.74167333333333
2021-08-20 01:15:00,19.96540666666667
2021-08-20 01:30:00,20.142366666666664
2021-08-20 01:45:00,20.315986666666667
2021-08-20 02:00:00,20.45392
2021-08-20 02:15:00,20.588833333333337
2021-08-20 02:30:00,20.680913333333333
2021-08-20 02:45:00,20.761626666666665
2021-08-20 03:00:00,20.85068
2021-08-20 03:15:00,20.947226666666666
2021-08-20 03:30:00,20.969786666666664
2021-08-20 03:45:00,21.01416
2021-08-20 04:00:00,21.06375333333333
2021-08-20 04:15:00,21.090680000000003
2021-08-20 04:30:00,21.1241
2021-08-20 04:45:00,21.15932
2021-08-20 05:00:00,21.17058
2021-08-20 05:15:00,21.187966666666668
2021-08-20 05:30:00,21.20802666666667
2021-08-20 05:45:00,21.200446666666668
2021-08-20 06:00:00,21.210933333333333
2021-08-20 06:15:00,21.24162
2021-08-20 06:30:00,21.250046666666663
2021-08-20 06:45:00,21.26104666666667
2021-08-20 07:00:00,21.24417333333333
2021-08-20 07:15:00,21.24278
2021-08-20 07:30:00,21.29429333333333
2021-08-20 07:45:00,21.36976
2021-08-20 08:00:00,21.437546666666663
2021-08-20 08:15:00,21.50234
2021-08-20 08:30:00,21.541933333333336
2021-08-20 08:45:00,21.349733333333333
2021-08-20 09:00:00,17.699126666666665
2021-08-20 09:15:00,16.79848
2021-08-20 09:30:00,14.411333333333332
2021-08-20 09:45:00,13.34068
2021-08-20 10:00:00,12.93202
2021-08-20 10:15:00,12.4815
2021-08-20 10:30:00,12.31654
2021-08-20 10:45:00,12.138593333333334
2021-08-20 11:00:00,12.121953333333334
2021-08-20 11:15:00,11.866893333333334
2021-08-20 11:30:00,11.6577
2021-08-20 11:45:00,11.583953333333334
2021-08-20 12:00:00,11.57452
2021-08-20 12:15:00,11.613266666666668
2021-08-20 12:30:00,11.43086
2021-08-20 12:45:00,11.441673333333334
2021-08-20 13:00:00,11.42846
2021-08-20 13:15:00,11.50638
2021-08-20 13:30:00,11.533246666666663
2021-08-20 13:45:00,11.556586666666668
2021-08-20 14:00:00,11.562353333333334
2021-08-20 14:15:00,11.406853333333334
2021-08-20 14:30:00,11.551553333333334
2021-08-20 14:45:00,11.47636
2021-08-20 15:00:00,11.494846666666666
2021-08-20 15:15:00,11.479213333333332
2021-08-20 15:30:00,11.616546666666666
2021-08-20 15:45:00,11.564813333333335
2021-08-20 16:00:00,11.590366666666666
2021-08-20 16:15:00,11.51222
2021-08-20 16:30:00,11.5715
2021-08-20 16:45:00,11.533353333333334
2021-08-20 17:00:00,11.506973333333333
2021-08-20 17:15:00,11.552033333333332
2021-08-20 17:30:00,11.507826666666666
2021-08-20 17:45:00,11.563506666666663
2021-08-20 18:00:00,11.470373333333333
2021-08-20 18:15:00,11.456786666666666
2021-08-20 18:30:00,11.50674
2021-08-20 18:45:00,11.475673333333331
2021-08-20 19:00:00,11.427953333333331
2021-08-20 19:15:00,11.479893333333331
2021-08-20 19:30:00,11.614313333333332
2021-08-20 19:45:00,11.844779999999998
2021-08-20 20:00:00,11.659173333333332
2021-08-20 20:15:00,11.568393333333336
2021-08-20 20:30:00,11.627966666666667
2021-08-20 20:45:00,11.608673333333334
2021-08-20 21:00:00,11.744033333333332
2021-08-20 21:15:00,11.625686666666669
2021-08-20 21:30:00,11.690513333333334
2021-08-20 21:45:00,11.714326666666668
2021-08-20 22:00:00,11.581506666666666
2021-08-20 22:15:00,12.22976
2021-08-20 22:30:00,14.0272
2021-08-20 22:45:00,14.617086666666667
2021-08-20 23:00:00,15.06998
2021-08-20 23:15:00,15.57816
2021-08-20 23:30:00,16.019373333333334
2021-08-20 23:45:00,16.364633333333334
2021-08-21 00:00:00,16.674313333333334
2021-08-21 00:15:00,16.95514
2021-08-21 00:30:00,17.148239999999998
2021-08-21 00:45:00,17.360586666666666
2021-08-21 01:00:00,17.533986666666667
2021-08-21 01:15:00,17.718346666666665
2021-08-21 01:30:00,17.881166666666665
2021-08-21 01:45:00,18.01846
2021-08-21 02:00:00,18.15525333333333
2021-08-21 02:15:00,18.284346666666668
2021-08-21 02:30:00,18.36809333333333
2021-08-21 02:45:00,18.498406666666664
2021-08-21 03:00:00,18.69653333333333
2021-08-21 03:15:00,18.936126666666667
2021-08-21 03:30:00,19.275826666666667
2021-08-21 03:45:00,19.568646666666663
2021-08-21 04:00:00,19.87162
2021-08-21 04:15:00,20.147706666666668
2021-08-21 04:30:00,20.28900666666667
2021-08-21 04:45:00,20.07876
2021-08-21 05:00:00,19.67284
2021-08-21 05:15:00,18.188406666666666
2021-08-21 05:30:00,15.931073333333332
2021-08-21 05:45:00,13.712613333333334
2021-08-21 06:00:00,12.749046666666668
2021-08-21 06:15:00,12.479553333333332
2021-08-21 06:30:00,12.27988
2021-08-21 06:45:00,11.830573333333332
2021-08-21 07:00:00,11.844233333333332
2021-08-21 07:15:00,11.48656
2021-08-21 07:30:00,11.7046
2021-08-21 07:45:00,11.697093333333331
2021-08-21 08:00:00,11.4889
2021-08-21 08:15:00,11.646053333333333
2021-08-21 08:30:00,11.623653333333332
2021-08-21 08:45:00,11.621653333333336
2021-08-21 09:00:00,11.642166666666666
2021-08-21 09:15:00,11.84374
2021-08-21 09:30:00,11.774306666666666
2021-08-21 09:45:00,11.63808
2021-08-21 10:00:00,11.552526666666669
2021-08-21 10:15:00,11.49392
2021-08-21 10:30:00,11.669626666666666
2021-08-21 10:45:00,11.616546666666666
2021-08-21 11:00:00,11.47876
2021-08-21 11:15:00,11.595186666666669
2021-08-21 11:30:00,11.6912
2021-08-21 11:45:00,11.480453333333337
2021-08-21 12:00:00,11.640613333333333
2021-08-21 12:15:00,11.58114
2021-08-21 12:30:00,11.595546666666667
2021-08-21 12:45:00,11.661106666666669
2021-08-21 13:00:00,11.534106666666666
2021-08-21 13:15:00,11.46014
2021-08-21 13:30:00,11.43808
2021-08-21 13:45:00,11.47602
2021-08-21 14:00:00,11.51034
2021-08-21 14:15:00,11.483479999999998
2021-08-21 14:30:00,11.48246
2021-08-21 14:45:00,11.60368
2021-08-21 15:00:00,11.759753333333332
2021-08-21 15:15:00,11.6653
2021-08-21 15:30:00,11.531486666666666
2021-08-21 15:45:00,11.716526666666669
2021-08-21 16:00:00,11.79224
2021-08-21 16:15:00,11.64254
2021-08-21 16:30:00,11.50104
2021-08-21 16:45:00,11.54962
2021-08-21 17:00:00,11.625553333333333
2021-08-21 17:15:00,11.770006666666667
2021-08-21 17:30:00,11.864706666666669
2021-08-21 17:45:00,11.690786666666666
2021-08-21 18:00:00,11.781393333333334
2021-08-21 18:15:00,11.75928
2021-08-21 18:30:00,11.85152
2021-08-21 18:45:00,11.72582
2021-08-21 19:00:00,11.609953333333332
2021-08-21 19:15:00,11.773886666666666
2021-08-21 19:30:00,11.72346
2021-08-21 19:45:00,11.745173333333332
2021-08-21 20:00:00,11.774433333333333
2021-08-21 20:15:00,11.747313333333333
2021-08-21 20:30:00,11.76542
2021-08-21 20:45:00,11.651406666666666
2021-08-21 21:00:00,11.657646666666666
2021-08-21 21:15:00,11.731266666666668
2021-08-21 21:30:00,11.71136
2021-08-21 21:45:00,11.854893333333331
2021-08-21 22:00:00,11.78266
2021-08-21 22:15:00,12.339226666666669
2021-08-21 22:30:00,13.886046666666664
2021-08-21 22:45:00,14.648506666666666
2021-08-21 23:00:00,15.164686666666666
2021-08-21 23:15:00,15.608726666666666
2021-08-21 23:30:00,15.958173333333333
2021-08-21 23:45:00,16.277093333333333
2021-08-22 00:00:00,16.535373333333332
2021-08-22 00:15:00,16.768513333333335
2021-08-22 00:30:00,16.9536
2021-08-22 00:45:00,17.13744
2021-08-22 01:00:00,17.297573333333332
2021-08-22 01:15:00,17.434326666666667
2021-08-22 01:30:00,18.266246666666667
2021-08-22 01:45:00,18.567173333333336
2021-08-22 02:00:00,18.5343
2021-08-22 02:15:00,18.511846666666667
2021-08-22 02:30:00,18.50226
2021-08-22 02:45:00,18.56738
2021-08-22 03:00:00,18.71153333333333
2021-08-22 03:15:00,18.89519333333333
2021-08-22 03:30:00,19.10073333333333
2021-08-22 03:45:00,19.32367333333333
2021-08-22 04:00:00,19.562986666666667
2021-08-22 04:15:00,19.7889
2021-08-22 04:30:00,19.98058
2021-08-22 04:45:00,20.16651333333333
2021-08-22 05:00:00,20.32440666666667
2021-08-22 05:15:00,18.25835333333333
2021-08-22 05:30:00,14.896713333333334
2021-08-22 05:45:00,13.91624
