datetime,1A-Th-Chilled Water
2021-08-28 04:30:00,-64.89573423567408
2021-08-28 04:45:00,-866.9803726869916
2021-08-28 05:00:00,-431.14605838092257
2021-08-28 05:15:00,-3620.257374932239
2021-08-28 05:30:00,-2012.1261785349875
2021-08-28 05:45:00,-1683.8692886593087
2021-08-28 06:00:00,-1716.838582709325
2021-08-28 06:15:00,-1740.0238720139666
2021-08-28 06:30:00,-1298.042201510862
2021-08-28 06:45:00,-1690.8377925853747
2021-08-28 07:00:00,-1624.9097957340553
2021-08-28 07:15:00,-1577.1835097351343
2021-08-28 07:30:00,-2080.4224747890144
2021-08-28 07:45:00,-1525.1240686727615
2021-08-28 08:00:00,-1143.3569556387076
2021-08-28 08:15:00,-1216.5251948453006
2021-08-28 08:30:00,-1360.9047561984771
2021-08-28 08:45:00,-1430.077624926856
2021-08-28 09:00:00,-1364.025946403421
2021-08-28 09:15:00,-1373.3213098509202
2021-08-28 09:30:00,-1501.6349571113362
2021-08-28 09:45:00,-1645.4673992152505
2021-08-28 10:00:00,-1736.7509666732303
2021-08-28 10:15:00,-1686.1179078659436
2021-08-28 10:30:00,-2482.9145382861448
2021-08-28 10:45:00,-2562.467499070032
2021-08-28 11:00:00,-2737.24762516825
2021-08-28 11:15:00,-2687.555069106891
2021-08-28 11:30:00,
2021-08-28 11:45:00,-3182.9912977238864
2021-08-28 12:00:00,-3094.428484278888
2021-08-28 12:15:00,-3277.4221755335725
2021-08-28 12:30:00,-3441.660195972728
2021-08-28 12:45:00,-3439.4843512669354
2021-08-28 13:00:00,-3636.476512521623
2021-08-28 13:15:00,-3776.9809369845593
2021-08-28 13:30:00,-3796.2768930947927
2021-08-28 13:45:00,-3783.631602594433
2021-08-28 14:00:00,-3806.9390513530784
2021-08-28 14:15:00,-2436.425320206034
2021-08-28 14:30:00,-1837.7873985567223
2021-08-28 14:45:00,-1975.8974562593887
2021-08-28 15:00:00,-2169.6689057459776
2021-08-28 15:15:00,-2793.8422769011063
2021-08-28 15:30:00,-2887.670411006909
2021-08-28 15:45:00,-2809.673825362672
2021-08-28 16:00:00,-2727.24649077188
2021-08-28 16:15:00,-2529.4393926509824
2021-08-28 16:30:00,-2498.740911857268
2021-08-28 16:45:00,-2547.942777030306
2021-08-28 17:00:00,-2242.8600704265377
2021-08-28 17:15:00,-2267.962029862592
2021-08-28 17:30:00,-1987.6997969962315
2021-08-28 17:45:00,-1980.4055314856969
2021-08-28 18:00:00,-1748.865193172746
2021-08-28 18:15:00,-2921.520590588413
2021-08-28 18:30:00,-2658.5730635183872
2021-08-28 18:45:00,-2121.665748837493
2021-08-28 19:00:00,-1926.036135864352
2021-08-28 19:15:00,-1672.0943613608208
2021-08-28 19:30:00,-1789.7190355714292
2021-08-28 19:45:00,-1659.0955572281448
2021-08-28 20:00:00,-1674.503110981242
2021-08-28 20:15:00,-1886.3594153005688
2021-08-28 20:30:00,-1318.654958823864
2021-08-28 20:45:00,-1379.1320136415382
2021-08-28 21:00:00,-1260.439892601975
2021-08-28 21:15:00,-1756.747886890858
2021-08-28 21:30:00,-2067.641830082538
2021-08-28 21:45:00,-1429.7897982354511
2021-08-28 22:00:00,-1203.9001996425632
2021-08-28 22:15:00,-3.83510633532908
2021-08-28 22:30:00,0.1521550358097818
2021-08-28 22:45:00,0.1507535710915157
2021-08-28 23:00:00,0.1552970940964117
2021-08-28 23:15:00,0.1488035339470379
2021-08-28 23:30:00,0.126896515725477
2021-08-28 23:45:00,0.1172272587258526
2021-08-29 00:00:00,0.0949970259427179
2021-08-29 00:15:00,0.0821221675448055
2021-08-29 00:30:00,-87.48723180067707
2021-08-29 00:45:00,-397.56730027456746
2021-08-29 01:00:00,-528.9290885592275
2021-08-29 01:15:00,1.8654787246323912
2021-08-29 01:30:00,1.7328503945084182
2021-08-29 01:45:00,1.599525794920302
2021-08-29 02:00:00,1.493901708913748
2021-08-29 02:15:00,1.3657703623162707
2021-08-29 02:30:00,1.3053380973428828
2021-08-29 02:45:00,1.243279156072948
2021-08-29 03:00:00,1.173319972304341
2021-08-29 03:15:00,1.0786749056175833
2021-08-29 03:30:00,1.009415645721108
2021-08-29 03:45:00,0.9410536096277474
2021-08-29 04:00:00,0.873566131646254
2021-08-29 04:15:00,0.8623647227308402
2021-08-29 04:30:00,0.7856377204488245
2021-08-29 04:45:00,0.7643964305269711
2021-08-29 05:00:00,-6.831226492211003
2021-08-29 05:15:00,-2327.165846987012
2021-08-29 05:30:00,-777.3312435531021
2021-08-29 05:45:00,-564.8280256340694
2021-08-29 06:00:00,-346.30185173644463
2021-08-29 06:15:00,-213.2763875385509
2021-08-29 06:30:00,-87.48460541905273
2021-08-29 06:45:00,-17.01995524001793
2021-08-29 07:00:00,41.25325235799486
2021-08-29 07:15:00,65.34810627678509
2021-08-29 07:30:00,123.59232227859934
2021-08-29 07:45:00,135.28725812846935
2021-08-29 08:00:00,204.46833692480496
2021-08-29 08:15:00,204.1004507674141
2021-08-29 08:30:00,243.22503089142336
2021-08-29 08:45:00,207.5756354767313
2021-08-29 09:00:00,206.22412845582065
2021-08-29 09:15:00,167.00800376575185
2021-08-29 09:30:00,-659.3119660737084
2021-08-29 09:45:00,-2244.376560892976
2021-08-29 10:00:00,-1945.071950940414
2021-08-29 10:15:00,-3021.161240988677
2021-08-29 10:30:00,-3077.234234023472
2021-08-29 10:45:00,-2971.39263994571
2021-08-29 11:00:00,-2832.8035576186007
2021-08-29 11:15:00,-2309.9253025211374
2021-08-29 11:30:00,-3091.1877754135417
2021-08-29 11:45:00,-3131.025374557081
2021-08-29 12:00:00,-3203.736100034328
2021-08-29 12:15:00,-3183.9620577474484
2021-08-29 12:30:00,-3669.929994250047
2021-08-29 12:45:00,-3444.2386833177857
2021-08-29 13:00:00,-3665.10375881998
2021-08-29 13:15:00,-3442.8180125211243
2021-08-29 13:30:00,-3349.3305772822177
2021-08-29 13:45:00,-3325.8361056145254
2021-08-29 14:00:00,-3387.3525503647707
2021-08-29 14:15:00,-2178.803220447765
2021-08-29 14:30:00,-1623.4025680519635
2021-08-29 14:45:00,-1793.471509293472
2021-08-29 15:00:00,-1861.2414717167417
2021-08-29 15:15:00,-2559.6160645070963
2021-08-29 15:30:00,-2246.757985240673
2021-08-29 15:45:00,-2693.9809086169485
2021-08-29 16:00:00,-2603.204843162314
2021-08-29 16:15:00,-2133.6881949436747
2021-08-29 16:30:00,-2310.623915149569
2021-08-29 16:45:00,-2288.9117936722646
2021-08-29 17:00:00,-2113.1218177330184
2021-08-29 17:15:00,-1977.4895819491176
2021-08-29 17:30:00,-1754.8805732239186
2021-08-29 17:45:00,-1405.866971172193
2021-08-29 18:00:00,-1501.4016552375274
2021-08-29 18:15:00,-2619.230026674683
2021-08-29 18:30:00,-2164.521811267193
2021-08-29 18:45:00,-100.63829392124735
2021-08-29 19:00:00,-1246.6271371368905
2021-08-29 19:15:00,-1301.813646855726
2021-08-29 19:30:00,-1518.3523720835149
2021-08-29 19:45:00,-1370.856349912865
2021-08-29 20:00:00,-1468.5347684236633
2021-08-29 20:15:00,-1387.4729829329756
2021-08-29 20:30:00,-1301.0071844395402
2021-08-29 20:45:00,-1463.33276941725
2021-08-29 21:00:00,-1278.5072926995956
2021-08-29 21:15:00,-1216.6349766962333
2021-08-29 21:30:00,-1238.463842286051
2021-08-29 21:45:00,-1022.5116414808411
2021-08-29 22:00:00,-1350.9032492045
2021-08-29 22:15:00,-17.61555370730078
2021-08-29 22:30:00,0.2005222900027145
2021-08-29 22:45:00,0.2216756457428323
2021-08-29 23:00:00,
2021-08-29 23:15:00,0.1646053937186819
2021-08-29 23:30:00,0.1493401261170617
2021-08-29 23:45:00,0.1346404829430559
2021-08-30 00:00:00,0.1404014236243288
2021-08-30 00:15:00,0.1283756818356575
2021-08-30 00:30:00,0.1209180525611492
2021-08-30 00:45:00,0.115805084655633
2021-08-30 01:00:00,0.1091143455631288
2021-08-30 01:15:00,0.0947090237864347
2021-08-30 01:30:00,0.0947164550854997
2021-08-30 01:45:00,0.0928186569400319
2021-08-30 02:00:00,0.09080638393403
2021-08-30 02:15:00,0.0832629782076441
2021-08-30 02:30:00,0.082813665976601
2021-08-30 02:45:00,0.0787620300013001
2021-08-30 03:00:00,0.0771089997497039
2021-08-30 03:15:00,0.0798753601222267
2021-08-30 03:30:00,0.0787662775741014
2021-08-30 03:45:00,0.074567456176805
2021-08-30 04:00:00,0.0724008572238811
2021-08-30 04:15:00,0.0714452422683081
2021-08-30 04:30:00,0.0702634807524542
2021-08-30 04:45:00,0.0678798677403403
2021-08-30 05:00:00,0.0678554976747302
2021-08-30 05:15:00,0.0666425615030167
2021-08-30 05:30:00,0.068535336083011
2021-08-30 05:45:00,0.0696324700909885
2021-08-30 06:00:00,0.069418778542172
2021-08-30 06:15:00,0.0715646902356139
2021-08-30 06:30:00,0.0708929491797234
2021-08-30 06:45:00,0.070986842815455
2021-08-30 07:00:00,0.0733614271914415
2021-08-30 07:15:00,0.072552751918999
2021-08-30 07:30:00,0.0767447584232887
2021-08-30 07:45:00,0.0763469044863805
2021-08-30 08:00:00,0.0749441556883969
2021-08-30 08:15:00,0.0709169930979194
2021-08-30 08:30:00,0.0644268237564327
2021-08-30 08:45:00,0.0577755656435787
2021-08-30 09:00:00,0.0495600640579069
2021-08-30 09:15:00,0.0367862472953811
2021-08-30 09:30:00,0.0269349317407417
2021-08-30 09:45:00,0.0148392436979656
2021-08-30 10:00:00,0.0084576642482593
2021-08-30 10:15:00,0.011605893856206
2021-08-30 10:30:00,-0.0455536757216261
2021-08-30 10:45:00,-444.22616525133
2021-08-30 11:00:00,-434.1005405592701
2021-08-30 11:15:00,-600.214951529801
2021-08-30 11:30:00,-1705.4808801785352
2021-08-30 11:45:00,-4515.783968519839
2021-08-30 12:00:00,-3743.235604175176
2021-08-30 12:15:00,-3221.391739973201
2021-08-30 12:30:00,-3018.141058411018
2021-08-30 12:45:00,-2951.2469048573817
2021-08-30 13:00:00,-2656.718537261108
2021-08-30 13:15:00,-2058.899977477957
2021-08-30 13:30:00,-1315.863265731149
2021-08-30 13:45:00,-2352.788179424764
2021-08-30 14:00:00,-3268.6691952475708
2021-08-30 14:15:00,-3346.9475076660706
2021-08-30 14:30:00,-3375.150820553739
2021-08-30 14:45:00,-3140.498290612055
2021-08-30 15:00:00,-3174.567639509353
2021-08-30 15:15:00,-3023.723852380189
2021-08-30 15:30:00,-2899.1237950755303
2021-08-30 15:45:00,-2416.279005252304
2021-08-30 16:00:00,-2180.81334502
2021-08-30 16:15:00,-2172.730881460485
2021-08-30 16:30:00,-1892.088412154748
2021-08-30 16:45:00,-1888.651777238198
2021-08-30 17:00:00,-1832.0606825242764
2021-08-30 17:15:00,-1662.8339155230597
2021-08-30 17:30:00,-1453.8299991678878
2021-08-30 17:45:00,-1254.3406458588308
2021-08-30 18:00:00,-1203.6007339856783
2021-08-30 18:15:00,-1157.0406137080129
2021-08-30 18:30:00,-881.7825977677336
2021-08-30 18:45:00,-774.0096950420264
2021-08-30 19:00:00,-146.76423150867498
2021-08-30 19:15:00,1.8026768538230584
2021-08-30 19:30:00,1.6550586552774986
2021-08-30 19:45:00,1.563982436378162
2021-08-30 20:00:00,1.4809692184111771
2021-08-30 20:15:00,1.401023915089012
2021-08-30 20:30:00,1.3229583318761882
2021-08-30 20:45:00,1.2414074888544837
2021-08-30 21:00:00,1.1705669106996277
2021-08-30 21:15:00,1.1158286971084337
2021-08-30 21:30:00,1.0545004876775872
2021-08-30 21:45:00,1.0143272342601206
2021-08-30 22:00:00,0.971798361808397
2021-08-30 22:15:00,0.920925641756414
2021-08-30 22:30:00,0.8866680727459257
2021-08-30 22:45:00,0.8262282853057275
2021-08-30 23:00:00,0.8016827246609519
2021-08-30 23:15:00,0.7589382534623702
2021-08-30 23:30:00,0.717109314020888
2021-08-30 23:45:00,0.6905487206545707
2021-08-31 00:00:00,0.6342817186248104
2021-08-31 00:15:00,0.6144021651576459
2021-08-31 00:30:00,0.5812508274384333
2021-08-31 00:45:00,0.5582674133514
2021-08-31 01:00:00,0.5477483524999192
2021-08-31 01:15:00,0.5198390096090056
2021-08-31 01:30:00,0.4933357512596386
2021-08-31 01:45:00,0.4583414707155397
2021-08-31 02:00:00,0.4343316819520607
2021-08-31 02:15:00,0.4234299732828828
2021-08-31 02:30:00,0.4144341446336726
2021-08-31 02:45:00,0.387979565281653
2021-08-31 03:00:00,0.3869147941460192
2021-08-31 03:15:00,0.3711913924954937
2021-08-31 03:30:00,0.3568704833525624
2021-08-31 03:45:00,0.3419716235593487
2021-08-31 04:00:00,0.341075662771451
2021-08-31 04:15:00,0.3341550148183779
2021-08-31 04:30:00,0.3230886778777685
2021-08-31 04:45:00,0.3165889197854376
2021-08-31 05:00:00,0.3069464655924321
2021-08-31 05:15:00,0.3051225585310338
2021-08-31 05:30:00,0.3006675170473029
2021-08-31 05:45:00,0.2853223918466411
2021-08-31 06:00:00,0.2820121850182134
2021-08-31 06:15:00,0.2746184213900848
2021-08-31 06:30:00,0.2611335771377385
2021-08-31 06:45:00,0.2639484006455517
2021-08-31 07:00:00,0.252309140036529
2021-08-31 07:15:00,0.2512313864604229
2021-08-31 07:30:00,0.2551768774882774
2021-08-31 07:45:00,0.2426354746279888
2021-08-31 08:00:00,0.2272294926748596
2021-08-31 08:15:00,0.1852216221409704
2021-08-31 08:30:00,0.1578643397914188
2021-08-31 08:45:00,0.1551029008920937
2021-08-31 09:00:00,0.1474826930995517
2021-08-31 09:15:00,0.1242180063251068
2021-08-31 09:30:00,0.1106451382190408
2021-08-31 09:45:00,0.0935479242192281
2021-08-31 10:00:00,-176.5084141256442
2021-08-31 10:15:00,1.4340234033561623
2021-08-31 10:30:00,-1467.943251938684
2021-08-31 10:45:00,-24.715203916497043
2021-08-31 11:00:00,-3503.210631143276
2021-08-31 11:15:00,0.6081683578354132
2021-08-31 11:30:00,-1873.2513172373133
2021-08-31 11:45:00,-4259.301391542721
2021-08-31 12:00:00,-2899.6315910948315
2021-08-31 12:15:00,-1501.6934249884434
2021-08-31 12:30:00,-969.5078006501532
2021-08-31 12:45:00,-2787.1423399120804
2021-08-31 13:00:00,-2788.3465619172043
2021-08-31 13:15:00,-3186.4818568664664
2021-08-31 13:30:00,-3352.1714056550254
2021-08-31 13:45:00,-2880.289272077922
2021-08-31 14:00:00,-2372.797166375592
2021-08-31 14:15:00,-2275.251437887634
2021-08-31 14:30:00,-2856.840266574911
2021-08-31 14:45:00,-3277.6409381984186
2021-08-31 15:00:00,-3197.955810733954
2021-08-31 15:15:00,-3131.947170935589
2021-08-31 15:30:00,-2766.095045195131
2021-08-31 15:45:00,-2545.2929820195145
2021-08-31 16:00:00,-2112.9049154276336
2021-08-31 16:15:00,-1980.2110795171104
2021-08-31 16:30:00,-2111.5222115936385
2021-08-31 16:45:00,-1908.9296988944216
2021-08-31 17:00:00,-1716.6043062304725
2021-08-31 17:15:00,-1542.724740326075
2021-08-31 17:30:00,-1386.3391546088897
2021-08-31 17:45:00,-1007.7352643527232
2021-08-31 18:00:00,1.5341650387615726
2021-08-31 18:15:00,1.3893831280608555
2021-08-31 18:30:00,-151.9269097127309
2021-08-31 18:45:00,-968.3459240157162
2021-08-31 19:00:00,-773.6129756310403
2021-08-31 19:15:00,-152.0912699448694
2021-08-31 19:30:00,-329.41189982408804
2021-08-31 19:45:00,-58.29960010942878
2021-08-31 20:00:00,-64.65559406975594
2021-08-31 20:15:00,-52.51701213495087
2021-08-31 20:30:00,0.9131431891107166
2021-08-31 20:45:00,0.8502714670439369
2021-08-31 21:00:00,0.7835641133868808
2021-08-31 21:15:00,0.7319789270303739
2021-08-31 21:30:00,0.6893687747686372
2021-08-31 21:45:00,0.6252250057689052
2021-08-31 22:00:00,0.6000005569528993
2021-08-31 22:15:00,0.5673626107531995
2021-08-31 22:30:00,0.5446169753658673
2021-08-31 22:45:00,0.5079876420334187
2021-08-31 23:00:00,0.4801782342461231
2021-08-31 23:15:00,0.4514284731993487
2021-08-31 23:30:00,0.4288152634805431
2021-08-31 23:45:00,0.4055594773491836
2021-09-01 00:00:00,0.3850911132635036
2021-09-01 00:15:00,0.3610454933400902
2021-09-01 00:30:00,0.3495187994807206
2021-09-01 00:45:00,0.3290685446639094
2021-09-01 01:00:00,-6.261648518694869
2021-09-01 01:15:00,-3711.988039677634
2021-09-01 01:30:00,-1937.337291302176
2021-09-01 01:45:00,-1196.7179697534343
2021-09-01 02:00:00,-892.534404814133
2021-09-01 02:15:00,
2021-09-01 02:30:00,-296.23469351050073
2021-09-01 02:45:00,-203.7655239908226
2021-09-01 03:00:00,-131.49337876679914
2021-09-01 03:15:00,-79.25483452327886
2021-09-01 03:30:00,-43.9256035085326
2021-09-01 03:45:00,-17.589225721819826
2021-09-01 04:00:00,4.539342511098695
2021-09-01 04:15:00,23.607659000028303
2021-09-01 04:30:00,36.92964520741855
2021-09-01 04:45:00,47.60377865175904
2021-09-01 05:00:00,53.00571128881629
2021-09-01 05:15:00,60.4113414570035
2021-09-01 05:30:00,64.24145195549103
2021-09-01 05:45:00,66.36016310368369
2021-09-01 06:00:00,74.07848409189074
2021-09-01 06:15:00,74.95856384460575
2021-09-01 06:30:00,-591.9695014028019
2021-09-01 06:45:00,-3749.203046277594
2021-09-01 07:00:00,-4099.2247644625
2021-09-01 07:15:00,-3972.880221396189
2021-09-01 07:30:00,-3489.045044730774
2021-09-01 07:45:00,-3262.890702869064
2021-09-01 08:00:00,-3171.102494763493
2021-09-01 08:15:00,-3242.055238767748
2021-09-01 08:30:00,-3207.068264989812
2021-09-01 08:45:00,-3009.329417709898
2021-09-01 09:00:00,-3412.1214448382243
2021-09-01 09:15:00,-2954.00750648299
2021-09-01 09:30:00,-2985.757283313877
2021-09-01 09:45:00,-3304.1366111227267
2021-09-01 10:00:00,-3111.553601976784
2021-09-01 10:15:00,-3429.923863513316
2021-09-01 10:30:00,-3240.72993933496
2021-09-01 10:45:00,-3222.066064683359
2021-09-01 11:00:00,-2402.5966143257656
2021-09-01 11:15:00,-2287.9952021115646
2021-09-01 11:30:00,-2107.511998962472
2021-09-01 11:45:00,-2517.7142368415352
2021-09-01 12:00:00,-1770.4110152098283
2021-09-01 12:15:00,-1551.887300582815
2021-09-01 12:30:00,-1799.641123117731
2021-09-01 12:45:00,-1218.570017029391
2021-09-01 13:00:00,-1021.0014152899688
2021-09-01 13:15:00,-1607.5706337984734
2021-09-01 13:30:00,-1363.691040385422
2021-09-01 13:45:00,-1537.4721104963
2021-09-01 14:00:00,-1782.2776538342548
2021-09-01 14:15:00,-1259.707213512385
2021-09-01 14:30:00,-1474.9037433839778
2021-09-01 14:45:00,-1598.8659486466122
2021-09-01 15:00:00,-1557.3009879883282
2021-09-01 15:15:00,-1429.114215406044
2021-09-01 15:30:00,-1448.6658272869324
2021-09-01 15:45:00,-1872.5833902508853
2021-09-01 16:00:00,-1303.9246410702196
2021-09-01 16:15:00,-1259.2944970285266
2021-09-01 16:30:00,-1272.560450482916
2021-09-01 16:45:00,-1612.204372828897
2021-09-01 17:00:00,-1385.0672880111442
2021-09-01 17:15:00,-1149.566431801441
2021-09-01 17:30:00,
2021-09-01 17:45:00,-1208.7382771812763
2021-09-01 18:00:00,-1080.770269096046
2021-09-01 18:15:00,-1218.9619127055084
2021-09-01 18:30:00,-934.0543115007796
2021-09-01 18:45:00,-1013.4030828435584
2021-09-01 19:00:00,-755.829601846472
2021-09-01 19:15:00,-729.0712785772373
2021-09-01 19:30:00,-941.2001329990138
2021-09-01 19:45:00,-701.6598754321201
2021-09-01 20:00:00,-804.0700883115582
2021-09-01 20:15:00,-708.8184321444716
2021-09-01 20:30:00,-632.728655509663
2021-09-01 20:45:00,-579.4640981113222
2021-09-01 21:00:00,-757.4637159116384
2021-09-01 21:15:00,-440.3990485294327
2021-09-01 21:30:00,-709.0712167371588
2021-09-01 21:45:00,-433.7933334192112
2021-09-01 22:00:00,-784.9209093208127
2021-09-01 22:15:00,-467.3089135312605
2021-09-01 22:30:00,-293.3947737610561
2021-09-01 22:45:00,-81.03781726685767
2021-09-01 23:00:00,0.5021522546187642
2021-09-01 23:15:00,0.4664952731678187
2021-09-01 23:30:00,0.4357190047354465
2021-09-01 23:45:00,0.4077695316352938
2021-09-02 00:00:00,0.3743304559924834
2021-09-02 00:15:00,0.3524569504845592
2021-09-02 00:30:00,0.3413414653337157
2021-09-02 00:45:00,0.3216991534045815
2021-09-02 01:00:00,0.2904934406575124
2021-09-02 01:15:00,0.2647374559088546
2021-09-02 01:30:00,0.2605424380368394
2021-09-02 01:45:00,0.238682530472849
2021-09-02 02:00:00,0.2328526305703078
2021-09-02 02:15:00,0.2230208903462356
2021-09-02 02:30:00,0.2071734404651977
2021-09-02 02:45:00,0.2026462746073482
2021-09-02 03:00:00,0.1922327168321131
2021-09-02 03:15:00,0.1942453023336514
2021-09-02 03:30:00,0.1852522672702785
2021-09-02 03:45:00,0.1756915519052393
2021-09-02 04:00:00,0.1631977464169942
2021-09-02 04:15:00,0.1481242774608764
2021-09-02 04:30:00,0.1440575135458235
2021-09-02 04:45:00,0.1359301525673991
2021-09-02 05:00:00,0.1278588742030228
2021-09-02 05:15:00,0.1198779321820074
2021-09-02 05:30:00,0.1146373640373298
2021-09-02 05:45:00,0.1121960211705885
2021-09-02 06:00:00,0.1094264060236329
2021-09-02 06:15:00,0.104570552615707
2021-09-02 06:30:00,0.1012390567636092
2021-09-02 06:45:00,0.0985358194155618
2021-09-02 07:00:00,0.0953788139616065
2021-09-02 07:15:00,0.0915215720454347
2021-09-02 07:30:00,0.0899583090865737
2021-09-02 07:45:00,0.0864775331260921
2021-09-02 08:00:00,0.0795249207989054
2021-09-02 08:15:00,0.0721679617183316
2021-09-02 08:30:00,0.0678417741075509
2021-09-02 08:45:00,
2021-09-02 09:00:00,0.0517312285221452
2021-09-02 09:15:00,0.0453888463880746
2021-09-02 09:30:00,0.0367433067471889
2021-09-02 09:45:00,0.0259664340240299
2021-09-02 10:00:00,0.012495625394657
2021-09-02 10:15:00,-0.0051430749150802
2021-09-02 10:30:00,-0.0211385416885841
2021-09-02 10:45:00,-0.0281973568694455
2021-09-02 11:00:00,-0.0356159677565739
2021-09-02 11:15:00,-0.0486891443663088
2021-09-02 11:30:00,57.57472681965161
2021-09-02 11:45:00,-1337.232140869945
2021-09-02 12:00:00,-27.10451955097213
2021-09-02 12:15:00,-105.94043821238051
2021-09-02 12:30:00,-277.5431625451445
2021-09-02 12:45:00,-73.40759023881363
2021-09-02 13:00:00,-2180.310652391409
2021-09-02 13:15:00,0.8186100759729669
2021-09-02 13:30:00,-1.405382756670769
2021-09-02 13:45:00,-438.79133498659405
2021-09-02 14:00:00,-1823.3697205228648
2021-09-02 14:15:00,-2816.9472860918354
2021-09-02 14:30:00,-3112.582102449716
2021-09-02 14:45:00,-2968.625089000548
2021-09-02 15:00:00,-2338.607639982912
2021-09-02 15:15:00,-1854.1991387563005
2021-09-02 15:30:00,-1225.0431539659285
2021-09-02 15:45:00,-1267.0205127581953
2021-09-02 16:00:00,-1696.84189419771
2021-09-02 16:15:00,-2250.9777804849755
2021-09-02 16:30:00,-1932.5850582378944
2021-09-02 16:45:00,-1887.999291376876
2021-09-02 17:00:00,-1946.6030018433848
2021-09-02 17:15:00,-5.876973806603444
2021-09-02 17:30:00,-2440.212164308012
2021-09-02 17:45:00,0.7149801798096703
2021-09-02 18:00:00,-18.361755379068388
2021-09-02 18:15:00,-270.99924731553193
2021-09-02 18:30:00,-519.3619539860272
2021-09-02 18:45:00,-137.96268640722505
2021-09-02 19:00:00,-132.46507254520554
2021-09-02 19:15:00,0.999766656645008
2021-09-02 19:30:00,0.9157818055291994
2021-09-02 19:45:00,0.8400843554855549
2021-09-02 20:00:00,0.7584280431098228
2021-09-02 20:15:00,0.7200247137672374
2021-09-02 20:30:00,0.6533083653629091
2021-09-02 20:45:00,0.6099902276942398
2021-09-02 21:00:00,0.5868733567427599
2021-09-02 21:15:00,0.5544290856266857
2021-09-02 21:30:00,0.5247854421744125
2021-09-02 21:45:00,0.4710048001698108
2021-09-02 22:00:00,0.4510760493094879
2021-09-02 22:15:00,0.4310895895550108
2021-09-02 22:30:00,0.4038214430763931
2021-09-02 22:45:00,0.381814564295574
2021-09-02 23:00:00,0.368303998223314
2021-09-02 23:15:00,0.3550901493124209
2021-09-02 23:30:00,0.3376144658959528
2021-09-02 23:45:00,0.3195680817473225
2021-09-03 00:00:00,0.3070217431773329
2021-09-03 00:15:00,0.2834880900865794
2021-09-03 00:30:00,0.2779611298490864
2021-09-03 00:45:00,0.2686052250131074
2021-09-03 01:00:00,0.2659807848954278
2021-09-03 01:15:00,0.2529940553603148
2021-09-03 01:30:00,0.2366300511724409
2021-09-03 01:45:00,0.2253942221668828
2021-09-03 02:00:00,0.2202032764190064
2021-09-03 02:15:00,0.2160957095726407
2021-09-03 02:30:00,0.2103591140490463
2021-09-03 02:45:00,0.2003827994461103
2021-09-03 03:00:00,0.2018144414992507
2021-09-03 03:15:00,0.1920823065887682
2021-09-03 03:30:00,0.1853515459798497
2021-09-03 03:45:00,0.1789293573558726
2021-09-03 04:00:00,0.1673633810517535
2021-09-03 04:15:00,0.1670232690584853
2021-09-03 04:30:00,0.1685768046453322
2021-09-03 04:45:00,0.1622878040449334
2021-09-03 05:00:00,0.1580577169688693
2021-09-03 05:15:00,0.1558592824472403
2021-09-03 05:30:00,0.1500360606633942
2021-09-03 05:45:00,0.1460020985886649
2021-09-03 06:00:00,0.1430644421716916
2021-09-03 06:15:00,0.138909100581719
2021-09-03 06:30:00,0.1370621313248925
2021-09-03 06:45:00,0.1337446442479506
2021-09-03 07:00:00,0.131864093647772
2021-09-03 07:15:00,0.1324856456700827
2021-09-03 07:30:00,0.1311980169724839
2021-09-03 07:45:00,0.1265107586186203
2021-09-03 08:00:00,0.1215868789827455
2021-09-03 08:15:00,0.1109124795213942
2021-09-03 08:30:00,0.1007428093141193
2021-09-03 08:45:00,0.0904552607929555
2021-09-03 09:00:00,0.0834957699511814
2021-09-03 09:15:00,0.0733403402079958
2021-09-03 09:30:00,0.0612002509587348
2021-09-03 09:45:00,0.0452638743289791
2021-09-03 10:00:00,0.0343380923112866
2021-09-03 10:15:00,
2021-09-03 10:30:00,0.0047601719000088
2021-09-03 10:45:00,0.003508141506096
2021-09-03 11:00:00,-105.24244635789164
2021-09-03 11:15:00,-1125.4783925633335
2021-09-03 11:30:00,-729.3113656294101
2021-09-03 11:45:00,-685.8644885049652
2021-09-03 12:00:00,-946.7469454740996
2021-09-03 12:15:00,-1279.1278555358642
2021-09-03 12:30:00,-1522.4146001720082
2021-09-03 12:45:00,-1111.9037866215606
2021-09-03 13:00:00,-1251.3173497120547
2021-09-03 13:15:00,-3996.504321342404
2021-09-03 13:30:00,-3524.188916470407
2021-09-03 13:45:00,-2527.263886408902
2021-09-03 14:00:00,-2624.2433880726608
2021-09-03 14:15:00,-2157.8965067405265
2021-09-03 14:30:00,-1540.4662877490684
2021-09-03 14:45:00,-2334.9453846510555
2021-09-03 15:00:00,-3398.534846809649
2021-09-03 15:15:00,-1619.23684752232
2021-09-03 15:30:00,-3276.443446823601
2021-09-03 15:45:00,-3939.219964087568
2021-09-03 16:00:00,-2701.482812592348
2021-09-03 16:15:00,-1575.825039466924
2021-09-03 16:30:00,-910.9161719953644
2021-09-03 16:45:00,-2614.8286944642923
2021-09-03 17:00:00,0.8938225106338035
2021-09-03 17:15:00,-26.778776261192075
2021-09-03 17:30:00,-1108.8693660420226
2021-09-03 17:45:00,-1157.7759172328172
2021-09-03 18:00:00,-863.2516841444628
2021-09-03 18:15:00,-689.9341309425268
2021-09-03 18:30:00,-72.98305554776053
2021-09-03 18:45:00,-392.1702590890672
