datetime,1B-RADA-1-POSN
2021-08-17 23:45:00,17.547046666666667
2021-08-18 00:00:00,18.242606666666667
2021-08-18 00:15:00,20.14626
2021-08-18 00:30:00,21.40566
2021-08-18 00:45:00,22.64785333333333
2021-08-18 01:00:00,23.79621333333333
2021-08-18 01:15:00,23.80494
2021-08-18 01:30:00,23.79182
2021-08-18 01:45:00,23.79548
2021-08-18 02:00:00,23.00189333333333
2021-08-18 02:15:00,21.25908
2021-08-18 02:30:00,18.573966666666667
2021-08-18 02:45:00,17.026993333333333
2021-08-18 03:00:00,15.926046666666666
2021-08-18 03:15:00,15.261413333333332
2021-08-18 03:30:00,15.253213333333331
2021-08-18 03:45:00,15.258233333333331
2021-08-18 04:00:00,15.565766666666669
2021-08-18 04:15:00,17.334106666666667
2021-08-18 04:30:00,19.078566666666667
2021-08-18 04:45:00,20.536673333333333
2021-08-18 05:00:00,21.96763333333333
2021-08-18 05:15:00,22.78488666666667
2021-08-18 05:30:00,23.189526666666666
2021-08-18 05:45:00,24.07402
2021-08-18 06:00:00,24.59327333333333
2021-08-18 06:15:00,25.58500666666667
2021-08-18 06:30:00,25.47723333333333
2021-08-18 06:45:00,24.82286
2021-08-18 07:00:00,24.8264625
2021-08-18 07:15:00,24.836621428571423
2021-08-18 07:30:00,28.918993333333333
2021-08-18 07:45:00,28.33234
2021-08-18 08:00:00,25.84954
2021-08-18 08:15:00,23.628246666666666
2021-08-18 08:30:00,18.06055333333333
2021-08-18 08:45:00,12.716526666666663
2021-08-18 09:00:00,9.9002
2021-08-18 09:15:00,7.601806666666667
2021-08-18 09:30:00,5.581460000000001
2021-08-18 09:45:00,4.16566
2021-08-18 10:00:00,42.15909333333333
2021-08-18 10:15:00,69.66044000000001
2021-08-18 10:30:00,69.65555333333333
2021-08-18 10:45:00,69.65010000000001
2021-08-18 11:00:00,69.65857333333334
2021-08-18 11:15:00,69.66257999999999
2021-08-18 11:30:00,69.66349333333334
2021-08-18 11:45:00,69.65924
2021-08-18 12:00:00,69.66390666666666
2021-08-18 12:15:00,69.66343333333334
2021-08-18 12:30:00,69.66626666666666
2021-08-18 12:45:00,69.65611333333332
2021-08-18 13:00:00,69.66392666666667
2021-08-18 13:15:00,69.66194666666667
2021-08-18 13:30:00,69.6729
2021-08-18 13:45:00,69.6547
2021-08-18 14:00:00,69.65660666666666
2021-08-18 14:15:00,69.65362
2021-08-18 14:30:00,69.66224000000001
2021-08-18 14:45:00,69.66123999999999
2021-08-18 15:00:00,69.66164666666667
2021-08-18 15:15:00,69.65693333333334
2021-08-18 15:30:00,69.66993333333333
2021-08-18 15:45:00,69.65848666666668
2021-08-18 16:00:00,69.66231333333333
2021-08-18 16:15:00,69.66554
2021-08-18 16:30:00,69.66371333333333
2021-08-18 16:45:00,69.66549333333333
2021-08-18 17:00:00,69.66622666666667
2021-08-18 17:15:00,69.65735333333333
2021-08-18 17:30:00,69.66184666666666
2021-08-18 17:45:00,69.65974666666666
2021-08-18 18:00:00,69.66211333333334
2021-08-18 18:15:00,67.84015333333333
2021-08-18 18:30:00,13.751746666666666
2021-08-18 18:45:00,1.99638
2021-08-18 19:00:00,1.9957066666666667
2021-08-18 19:15:00,2.0021600000000004
2021-08-18 19:30:00,2.003786666666667
2021-08-18 19:45:00,1.9976666666666667
2021-08-18 20:00:00,2.00158
2021-08-18 20:15:00,2.00044
2021-08-18 20:30:00,1.9915533333333333
2021-08-18 20:45:00,2.0052133333333333
2021-08-18 21:00:00,1.9925066666666664
2021-08-18 21:15:00,2.0045466666666667
2021-08-18 21:30:00,1.9990066666666664
2021-08-18 21:45:00,2.578853333333333
2021-08-18 22:00:00,10.80068
2021-08-18 22:15:00,22.22642666666667
2021-08-18 22:30:00,33.444493333333334
2021-08-18 22:45:00,41.486846666666665
2021-08-18 23:00:00,45.46892
2021-08-18 23:15:00,40.96658666666666
2021-08-18 23:30:00,31.470053333333333
2021-08-18 23:45:00,27.17927333333333
2021-08-19 00:00:00,25.98740666666667
2021-08-19 00:15:00,25.19982
2021-08-19 00:30:00,24.27097333333333
2021-08-19 00:45:00,23.038586666666667
2021-08-19 01:00:00,23.03128
2021-08-19 01:15:00,3.5085666666666664
2021-08-19 01:30:00,2.12854
2021-08-19 01:45:00,2.1356466666666667
2021-08-19 02:00:00,2.1336466666666665
2021-08-19 02:15:00,2.135593333333333
2021-08-19 02:30:00,2.136013333333333
2021-08-19 02:45:00,2.12864
2021-08-19 03:00:00,2.136773333333333
2021-08-19 03:15:00,2.13718
2021-08-19 03:30:00,2.13186
2021-08-19 03:45:00,2.1338733333333333
2021-08-19 04:00:00,2.133833333333333
2021-08-19 04:15:00,2.1302
2021-08-19 04:30:00,2.132926666666666
2021-08-19 04:45:00,2.13254
2021-08-19 05:00:00,2.1349066666666667
2021-08-19 05:15:00,2.13672
2021-08-19 05:30:00,2.1343866666666664
2021-08-19 05:45:00,2.132
2021-08-19 06:00:00,2.1285933333333333
2021-08-19 06:15:00,2.13478
2021-08-19 06:30:00,2.133113333333333
2021-08-19 06:45:00,2.135073333333333
2021-08-19 07:00:00,2.1352
2021-08-19 07:15:00,2.1366666666666663
2021-08-19 07:30:00,2.1348866666666666
2021-08-19 07:45:00,2.135513333333334
2021-08-19 08:00:00,2.1271666666666667
2021-08-19 08:15:00,2.130173333333333
2021-08-19 08:30:00,2.1337333333333333
2021-08-19 08:45:00,2.1229733333333334
2021-08-19 09:00:00,2.135273333333333
2021-08-19 09:15:00,2.1467866666666664
2021-08-19 09:30:00,2.13768
2021-08-19 09:45:00,2.13152
2021-08-19 10:00:00,2.1308866666666666
2021-08-19 10:15:00,2.13668
2021-08-19 10:30:00,2.13142
2021-08-19 10:45:00,2.1319266666666667
2021-08-19 11:00:00,2.1323
2021-08-19 11:15:00,45.14554
2021-08-19 11:30:00,69.66605333333334
2021-08-19 11:45:00,69.66336
2021-08-19 12:00:00,69.66581333333333
2021-08-19 12:15:00,69.65740666666667
2021-08-19 12:30:00,69.66380666666667
2021-08-19 12:45:00,69.66383333333333
2021-08-19 13:00:00,69.65997999999999
2021-08-19 13:15:00,69.66307333333334
2021-08-19 13:30:00,69.66578
2021-08-19 13:45:00,69.66239333333333
2021-08-19 14:00:00,69.66234666666666
2021-08-19 14:15:00,69.65798666666666
2021-08-19 14:30:00,69.66468
2021-08-19 14:45:00,69.65978
2021-08-19 15:00:00,69.65598
2021-08-19 15:15:00,69.65982666666667
2021-08-19 15:30:00,69.65428
2021-08-19 15:45:00,69.66259333333332
2021-08-19 16:00:00,69.66292
2021-08-19 16:15:00,69.66267333333333
2021-08-19 16:30:00,69.66653333333333
2021-08-19 16:45:00,69.65864
2021-08-19 17:00:00,69.66794666666667
2021-08-19 17:15:00,69.65217333333334
2021-08-19 17:30:00,69.65924666666666
2021-08-19 17:45:00,69.59443333333334
2021-08-19 18:00:00,58.813993333333336
2021-08-19 18:15:00,27.272573333333337
2021-08-19 18:30:00,3.96996
2021-08-19 18:45:00,2.129633333333333
2021-08-19 19:00:00,2.13964
2021-08-19 19:15:00,2.1312866666666666
2021-08-19 19:30:00,2.132766666666667
2021-08-19 19:45:00,2.1344800000000004
2021-08-19 20:00:00,2.127533333333333
2021-08-19 20:15:00,2.12846
2021-08-19 20:30:00,2.1282866666666664
2021-08-19 20:45:00,2.12988
2021-08-19 21:00:00,2.1297066666666664
2021-08-19 21:15:00,2.1284
2021-08-19 21:30:00,2.1263933333333336
2021-08-19 21:45:00,2.133093333333333
2021-08-19 22:00:00,2.13332
2021-08-19 22:15:00,2.125833333333333
2021-08-19 22:30:00,2.12306
2021-08-19 22:45:00,2.12842
2021-08-19 23:00:00,2.1347066666666668
2021-08-19 23:15:00,2.134293333333334
2021-08-19 23:30:00,2.13106
2021-08-19 23:45:00,2.1284666666666667
2021-08-20 00:00:00,2.13044
2021-08-20 00:15:00,2.14008
2021-08-20 00:30:00,2.1340733333333333
2021-08-20 00:45:00,2.1277
2021-08-20 01:00:00,2.1351266666666664
2021-08-20 01:15:00,62.72730666666666
2021-08-20 01:30:00,69.57120666666667
2021-08-20 01:45:00,69.60768
2021-08-20 02:00:00,69.64762666666667
2021-08-20 02:15:00,69.65784666666667
2021-08-20 02:30:00,69.66419333333333
2021-08-20 02:45:00,69.65991333333334
2021-08-20 03:00:00,69.66116000000001
2021-08-20 03:15:00,69.67329333333333
2021-08-20 03:30:00,69.66243333333334
2021-08-20 03:45:00,69.66497333333334
2021-08-20 04:00:00,69.66592
2021-08-20 04:15:00,69.66103333333334
2021-08-20 04:30:00,69.66152666666667
2021-08-20 04:45:00,69.66516666666666
2021-08-20 05:00:00,69.66076666666666
2021-08-20 05:15:00,69.66130666666666
2021-08-20 05:30:00,69.65612666666667
2021-08-20 05:45:00,69.66351333333334
2021-08-20 06:00:00,69.66322
2021-08-20 06:15:00,69.66435333333334
2021-08-20 06:30:00,69.66515333333334
2021-08-20 06:45:00,69.66644666666666
2021-08-20 07:00:00,69.66660666666667
2021-08-20 07:15:00,69.66399333333334
2021-08-20 07:30:00,69.66416666666667
2021-08-20 07:45:00,69.66204666666665
2021-08-20 08:00:00,69.66482666666667
2021-08-20 08:15:00,69.66708666666666
2021-08-20 08:30:00,69.66369333333334
2021-08-20 08:45:00,69.66439333333332
2021-08-20 09:00:00,69.66666666666667
2021-08-20 09:15:00,69.65990666666667
2021-08-20 09:30:00,69.66629333333334
2021-08-20 09:45:00,69.66159999999999
2021-08-20 10:00:00,69.66019333333334
2021-08-20 10:15:00,69.62730666666667
2021-08-20 10:30:00,69.58431333333333
2021-08-20 10:45:00,68.48534
2021-08-20 11:00:00,51.08832
2021-08-20 11:15:00,32.31750666666667
2021-08-20 11:30:00,22.773353333333333
2021-08-20 11:45:00,17.542433333333335
2021-08-20 12:00:00,13.027233333333331
2021-08-20 12:15:00,8.223066666666666
2021-08-20 12:30:00,1.894966666666667
2021-08-20 12:45:00,1.8745866666666664
2021-08-20 13:00:00,1.8727133333333328
2021-08-20 13:15:00,1.8729266666666669
2021-08-20 13:30:00,1.8664
2021-08-20 13:45:00,1.87676
2021-08-20 14:00:00,1.8774666666666664
2021-08-20 14:15:00,2.4409666666666667
2021-08-20 14:30:00,5.20336
2021-08-20 14:45:00,6.992500000000001
2021-08-20 15:00:00,9.116346666666669
2021-08-20 15:15:00,11.757373333333334
2021-08-20 15:30:00,13.3227
2021-08-20 15:45:00,14.745046666666669
2021-08-20 16:00:00,14.80042
2021-08-20 16:15:00,16.353246666666667
2021-08-20 16:30:00,18.301526666666668
2021-08-20 16:45:00,18.82341333333333
2021-08-20 17:00:00,18.82458
2021-08-20 17:15:00,18.82306
2021-08-20 17:30:00,18.772713333333336
2021-08-20 17:45:00,18.06235333333333
2021-08-20 18:00:00,17.803606666666667
2021-08-20 18:15:00,11.477513333333333
2021-08-20 18:30:00,2.1334533333333336
2021-08-20 18:45:00,2.1303666666666667
2021-08-20 19:00:00,5.053120000000001
2021-08-20 19:15:00,16.611806666666666
2021-08-20 19:30:00,26.51364
2021-08-20 19:45:00,28.11856
2021-08-20 20:00:00,26.647640000000003
2021-08-20 20:15:00,24.48892
2021-08-20 20:30:00,23.76982
2021-08-20 20:45:00,23.40726
2021-08-20 21:00:00,23.411406666666668
2021-08-20 21:15:00,23.412846666666667
2021-08-20 21:30:00,23.41022
2021-08-20 21:45:00,23.41184
2021-08-20 22:00:00,23.411646666666662
2021-08-20 22:15:00,24.181733333333337
2021-08-20 22:30:00,24.93893333333333
2021-08-20 22:45:00,25.903166666666667
2021-08-20 23:00:00,26.828566666666667
2021-08-20 23:15:00,28.181626666666663
2021-08-20 23:30:00,29.20314
2021-08-20 23:45:00,30.03593333333333
2021-08-21 00:00:00,30.49591333333333
2021-08-21 00:15:00,30.8052
2021-08-21 00:30:00,30.798806666666668
2021-08-21 00:45:00,30.79542
2021-08-21 01:00:00,31.86954
2021-08-21 01:15:00,32.32324
2021-08-21 01:30:00,32.33189333333333
2021-08-21 01:45:00,32.326026666666664
2021-08-21 02:00:00,32.32906
2021-08-21 02:15:00,32.873133333333335
2021-08-21 02:30:00,33.35056
2021-08-21 02:45:00,33.34188666666667
2021-08-21 03:00:00,33.34968
2021-08-21 03:15:00,33.350273333333334
2021-08-21 03:30:00,33.34241333333333
2021-08-21 03:45:00,33.34928
2021-08-21 04:00:00,33.999653333333335
2021-08-21 04:15:00,34.237406666666665
2021-08-21 04:30:00,34.23508666666667
2021-08-21 04:45:00,34.23648
2021-08-21 05:00:00,34.241126666666666
2021-08-21 05:15:00,33.783406666666664
2021-08-21 05:30:00,33.09174
2021-08-21 05:45:00,33.09379333333333
2021-08-21 06:00:00,33.0907
2021-08-21 06:15:00,33.089893333333336
2021-08-21 06:30:00,33.09818
2021-08-21 06:45:00,33.09506666666667
2021-08-21 07:00:00,33.08929333333334
2021-08-21 07:15:00,33.09352
2021-08-21 07:30:00,32.966926666666666
2021-08-21 07:45:00,30.65274
2021-08-21 08:00:00,27.93298
2021-08-21 08:15:00,26.89094
2021-08-21 08:30:00,22.973306666666662
2021-08-21 08:45:00,21.889466666666667
2021-08-21 09:00:00,22.571793333333336
2021-08-21 09:15:00,24.37343333333333
2021-08-21 09:30:00,25.922273333333333
2021-08-21 09:45:00,26.874626666666664
2021-08-21 10:00:00,27.45047333333333
2021-08-21 10:15:00,27.999566666666663
2021-08-21 10:30:00,27.99627333333333
2021-08-21 10:45:00,27.726026666666662
2021-08-21 11:00:00,26.43261333333333
2021-08-21 11:15:00,24.56108
2021-08-21 11:30:00,24.435133333333333
2021-08-21 11:45:00,24.43167333333333
2021-08-21 12:00:00,24.43613333333333
2021-08-21 12:15:00,25.78868
2021-08-21 12:30:00,27.81642
2021-08-21 12:45:00,29.407926666666665
2021-08-21 13:00:00,28.578146666666665
2021-08-21 13:15:00,27.483066666666662
2021-08-21 13:30:00,26.42195333333333
2021-08-21 13:45:00,25.14595333333333
2021-08-21 14:00:00,23.878686666666667
2021-08-21 14:15:00,22.125526666666666
2021-08-21 14:30:00,20.972506666666668
2021-08-21 14:45:00,20.35844666666667
2021-08-21 15:00:00,20.35916
2021-08-21 15:15:00,20.610926666666668
2021-08-21 15:30:00,21.1153
2021-08-21 15:45:00,21.317046666666663
2021-08-21 16:00:00,22.09918
2021-08-21 16:15:00,22.77406
2021-08-21 16:30:00,23.287646666666667
2021-08-21 16:45:00,23.2879
2021-08-21 17:00:00,23.28792
2021-08-21 17:15:00,21.445753333333336
2021-08-21 17:30:00,19.67668
2021-08-21 17:45:00,18.30809333333333
2021-08-21 18:00:00,16.938533333333332
2021-08-21 18:15:00,9.81222
2021-08-21 18:30:00,2.12958
2021-08-21 18:45:00,2.131853333333334
2021-08-21 19:00:00,2.250613333333334
2021-08-21 19:15:00,9.378706666666666
2021-08-21 19:30:00,20.977646666666665
2021-08-21 19:45:00,29.645166666666668
2021-08-21 20:00:00,33.52648666666667
2021-08-21 20:15:00,33.79311333333333
2021-08-21 20:30:00,31.60962
2021-08-21 20:45:00,30.122106666666664
2021-08-21 21:00:00,29.57608
2021-08-21 21:15:00,29.019886666666665
2021-08-21 21:30:00,29.01665333333333
2021-08-21 21:45:00,29.782026666666663
2021-08-21 22:00:00,31.02199333333333
2021-08-21 22:15:00,31.442386666666668
2021-08-21 22:30:00,32.0517
2021-08-21 22:45:00,33.09746666666667
2021-08-21 23:00:00,33.97797333333333
2021-08-21 23:15:00,35.006993333333334
2021-08-21 23:30:00,35.06206666666667
2021-08-21 23:45:00,35.89523333333333
2021-08-22 00:00:00,35.89388666666667
2021-08-22 00:15:00,36.790373333333335
2021-08-22 00:30:00,36.78606666666666
2021-08-22 00:45:00,36.79318666666666
2021-08-22 01:00:00,36.79648666666667
2021-08-22 01:15:00,36.79174666666667
2021-08-22 01:30:00,36.79135333333333
2021-08-22 01:45:00,36.7952
2021-08-22 02:00:00,36.78951333333334
2021-08-22 02:15:00,36.786233333333335
2021-08-22 02:30:00,36.79378666666666
2021-08-22 02:45:00,37.53568666666667
2021-08-22 03:00:00,38.72943333333333
2021-08-22 03:15:00,38.96035333333334
2021-08-22 03:30:00,38.00046
2021-08-22 03:45:00,37.63852
2021-08-22 04:00:00,37.30252666666667
2021-08-22 04:15:00,37.29875333333334
