datetime,1B-OAT-1
2021-08-31 06:45:00,13.2391
2021-08-31 07:00:00,12.6859
2021-08-31 07:15:00,13.1294
2021-08-31 07:30:00,12.7262
2021-08-31 07:45:00,13.5729
2021-08-31 08:00:00,14.0477
2021-08-31 08:15:00,13.1374
2021-08-31 08:30:00,14.7533
2021-08-31 08:45:00,14.7521
2021-08-31 09:00:00,16.1122
2021-08-31 09:15:00,15.603
2021-08-31 09:30:00,17.2774
2021-08-31 09:45:00,18.0666
2021-08-31 10:00:00,16.9455
2021-08-31 10:15:00,18.5968
2021-08-31 10:30:00,17.4799
2021-08-31 10:45:00,17.7965
2021-08-31 11:00:00,17.6889
2021-08-31 11:15:00,18.8297
2021-08-31 11:30:00,18.9708
2021-08-31 11:45:00,18.9629
2021-08-31 12:00:00,19.2122
2021-08-31 12:15:00,18.8504
2021-08-31 12:30:00,19.1237
2021-08-31 12:45:00,19.2256
2021-08-31 13:00:00,19.0793
2021-08-31 13:15:00,20.4056
2021-08-31 13:30:00,19.4179
2021-08-31 13:45:00,19.6776
2021-08-31 14:00:00,19.7704
2021-08-31 14:15:00,18.9018
2021-08-31 14:30:00,19.9383
2021-08-31 14:45:00,20.0445
2021-08-31 15:00:00,19.2668
2021-08-31 15:15:00,18.8473
2021-08-31 15:30:00,19.3282
2021-08-31 15:45:00,20.2874
2021-08-31 16:00:00,20.2937
2021-08-31 16:15:00,19.1782
2021-08-31 16:30:00,20.7916
2021-08-31 16:45:00,19.4027
2021-08-31 17:00:00,20.6291
2021-08-31 17:15:00,19.0403
2021-08-31 17:30:00,19.2042
2021-08-31 17:45:00,18.2571
2021-08-31 18:00:00,17.5055
2021-08-31 18:15:00,15.4083
2021-08-31 18:30:00,15.581
2021-08-31 18:45:00,15.853
2021-08-31 19:00:00,15.1121
2021-08-31 19:15:00,14.9938
2021-08-31 19:30:00,14.986
2021-08-31 19:45:00,14.9799
2021-08-31 20:00:00,14.5216
2021-08-31 20:15:00,14.4172
2021-08-31 20:30:00,14.2591
2021-08-31 20:45:00,14.131
2021-08-31 21:00:00,14.349
2021-08-31 21:15:00,14.6732
2021-08-31 21:30:00,13.854
2021-08-31 21:45:00,14.2217
2021-08-31 22:00:00,13.535
2021-08-31 22:15:00,13.6178
2021-08-31 22:30:00,13.3441
2021-08-31 22:45:00,13.3578
2021-08-31 23:00:00,13.2599
2021-08-31 23:15:00,13.7447
2021-08-31 23:30:00,13.3892
2021-08-31 23:45:00,13.4134
2021-09-01 00:00:00,13.4537
2021-09-01 00:15:00,12.9861
2021-09-01 00:30:00,13.5226
2021-09-01 00:45:00,12.9215
2021-09-01 01:00:00,13.255
2021-09-01 01:15:00,13.1012
2021-09-01 01:30:00,12.8383
2021-09-01 01:45:00,11.841
2021-09-01 02:00:00,13.2202
2021-09-01 02:15:00,12.9179
2021-09-01 02:30:00,12.7378
2021-09-01 02:45:00,13.5247
2021-09-01 03:00:00,12.6083
2021-09-01 03:15:00,12.6558
2021-09-01 03:30:00,12.6839
2021-09-01 03:45:00,12.3582
2021-09-01 04:00:00,12.7877
2021-09-01 04:15:00,12.6051
2021-09-01 04:30:00,12.7459
2021-09-01 04:45:00,12.5357
2021-09-01 05:00:00,12.843
2021-09-01 05:15:00,12.9804
2021-09-01 05:30:00,12.5974
2021-09-01 05:45:00,12.6232
2021-09-01 06:00:00,13.1866
2021-09-01 06:15:00,12.6996
2021-09-01 06:30:00,13.0379
2021-09-01 06:45:00,12.9399
2021-09-01 07:00:00,12.9078
2021-09-01 07:15:00,12.1059
2021-09-01 07:30:00,13.1543
2021-09-01 07:45:00,12.9723
2021-09-01 08:00:00,13.2013
2021-09-01 08:15:00,12.7732
2021-09-01 08:30:00,13.5145
2021-09-01 08:45:00,14.4418
2021-09-01 09:00:00,13.815
2021-09-01 09:15:00,14.714
2021-09-01 09:30:00,15.5555
2021-09-01 09:45:00,16.1405
2021-09-01 10:00:00,17.1291
2021-09-01 10:15:00,17.497
2021-09-01 10:30:00,17.9431
2021-09-01 10:45:00,17.0731
2021-09-01 11:00:00,16.7312
2021-09-01 11:15:00,15.463
2021-09-01 11:30:00,16.3685
2021-09-01 11:45:00,16.3102
2021-09-01 12:00:00,16.568
2021-09-01 12:15:00,17.3622
2021-09-01 12:30:00,17.6953
2021-09-01 12:45:00,16.78
2021-09-01 13:00:00,18.7915
2021-09-01 13:15:00,18.7658
2021-09-01 13:30:00,18.5886
2021-09-01 13:45:00,16.9598
2021-09-01 14:00:00,16.8935
2021-09-01 14:15:00,18.0068
2021-09-01 14:30:00,17.3731
2021-09-01 14:45:00,20.0392
2021-09-01 15:00:00,18.4606
2021-09-01 15:15:00,19.8491
2021-09-01 15:30:00,20.1226
2021-09-01 15:45:00,18.9881
2021-09-01 16:00:00,17.4241
2021-09-01 16:15:00,18.0042
2021-09-01 16:30:00,18.06
2021-09-01 16:45:00,17.367
2021-09-01 17:00:00,17.6116
2021-09-01 17:15:00,16.9775
2021-09-01 17:30:00,16.6037
2021-09-01 17:45:00,17.1701
2021-09-01 18:00:00,16.1806
2021-09-01 18:15:00,14.7415
2021-09-01 18:30:00,14.0685
2021-09-01 18:45:00,14.4898
2021-09-01 19:00:00,14.607
2021-09-01 19:15:00,14.3443
2021-09-01 19:30:00,13.853
2021-09-01 19:45:00,13.8852
2021-09-01 20:00:00,12.8236
2021-09-01 20:15:00,13.9008
2021-09-01 20:30:00,13.5759
2021-09-01 20:45:00,13.9425
2021-09-01 21:00:00,13.8074
2021-09-01 21:15:00,13.3398
2021-09-01 21:30:00,14.0033
2021-09-01 21:45:00,13.6871
2021-09-01 22:00:00,13.1346
2021-09-01 22:15:00,13.61
2021-09-01 22:30:00,13.6714
2021-09-01 22:45:00,13.2113
2021-09-01 23:00:00,13.1305
2021-09-01 23:15:00,12.8666
2021-09-01 23:30:00,13.5782
2021-09-01 23:45:00,13.5033
2021-09-02 00:00:00,13.4892
2021-09-02 00:15:00,13.6112
2021-09-02 00:30:00,13.2799
2021-09-02 00:45:00,12.9597
2021-09-02 01:00:00,12.9848
2021-09-02 01:15:00,13.8348
2021-09-02 01:30:00,13.5963
2021-09-02 01:45:00,12.9378
2021-09-02 02:00:00,11.9012
2021-09-02 02:15:00,14.5478
2021-09-02 02:30:00,12.7934
2021-09-02 02:45:00,12.1624
2021-09-02 03:00:00,13.1406
2021-09-02 03:15:00,13.5056
2021-09-02 03:30:00,13.2098
2021-09-02 03:45:00,13.654
2021-09-02 04:00:00,13.6339
2021-09-02 04:15:00,13.2939
2021-09-02 04:30:00,13.171
2021-09-02 04:45:00,13.8269
2021-09-02 05:00:00,12.9743
2021-09-02 05:15:00,13.3936
2021-09-02 05:30:00,13.8607
2021-09-02 05:45:00,12.8685
2021-09-02 06:00:00,13.3963
2021-09-02 06:15:00,13.9916
2021-09-02 06:30:00,12.9313
2021-09-02 06:45:00,14.1916
2021-09-02 07:00:00,13.3278
2021-09-02 07:15:00,13.4385
2021-09-02 07:30:00,13.7145
2021-09-02 07:45:00,13.5873
2021-09-02 08:00:00,13.5686
2021-09-02 08:15:00,13.8065
2021-09-02 08:30:00,14.6338
2021-09-02 08:45:00,13.7971
2021-09-02 09:00:00,13.9437
2021-09-02 09:15:00,13.8432
2021-09-02 09:30:00,15.4219
2021-09-02 09:45:00,15.6281
2021-09-02 10:00:00,16.7572
2021-09-02 10:15:00,16.0942
2021-09-02 10:30:00,16.5639
2021-09-02 10:45:00,16.0794
2021-09-02 11:00:00,17.4113
2021-09-02 11:15:00,17.3206
2021-09-02 11:30:00,18.2049
2021-09-02 11:45:00,16.7059
2021-09-02 12:00:00,17.5454
2021-09-02 12:15:00,17.5816
2021-09-02 12:30:00,16.27
2021-09-02 12:45:00,17.6473
2021-09-02 13:00:00,17.7705
2021-09-02 13:15:00,15.8724
2021-09-02 13:30:00,17.0739
2021-09-02 13:45:00,17.8717
2021-09-02 14:00:00,18.6099
2021-09-02 14:15:00,17.566
2021-09-02 14:30:00,18.1538
2021-09-02 14:45:00,20.0195
2021-09-02 15:00:00,19.5864
2021-09-02 15:15:00,19.3102
2021-09-02 15:30:00,19.3354
2021-09-02 15:45:00,19.5408
2021-09-02 16:00:00,20.1827
2021-09-02 16:15:00,17.5944
2021-09-02 16:30:00,18.6771
2021-09-02 16:45:00,18.43
2021-09-02 17:00:00,18.218
2021-09-02 17:15:00,18.9318
2021-09-02 17:30:00,17.733
2021-09-02 17:45:00,16.3877
2021-09-02 18:00:00,14.9755
2021-09-02 18:15:00,16.1204
2021-09-02 18:30:00,13.782
2021-09-02 18:45:00,15.2171
2021-09-02 19:00:00,14.7113
2021-09-02 19:15:00,14.4959
2021-09-02 19:30:00,14.2071
2021-09-02 19:45:00,13.6166
2021-09-02 20:00:00,14.6214
2021-09-02 20:15:00,14.3961
2021-09-02 20:30:00,13.7435
2021-09-02 20:45:00,14.1341
2021-09-02 21:00:00,13.6165
2021-09-02 21:15:00,13.6633
2021-09-02 21:30:00,13.7157
2021-09-02 21:45:00,13.3229
2021-09-02 22:00:00,13.271
2021-09-02 22:15:00,12.7465
2021-09-02 22:30:00,13.8934
2021-09-02 22:45:00,13.5524
2021-09-02 23:00:00,13.3595
2021-09-02 23:15:00,13.6834
2021-09-02 23:30:00,13.1333
2021-09-02 23:45:00,12.9826
2021-09-03 00:00:00,13.3428
2021-09-03 00:15:00,13.4516
2021-09-03 00:30:00,13.3002
2021-09-03 00:45:00,12.6241
2021-09-03 01:00:00,13.5692
2021-09-03 01:15:00,13.03
2021-09-03 01:30:00,13.2302
2021-09-03 01:45:00,13.6851
2021-09-03 02:00:00,12.9056
2021-09-03 02:15:00,12.7898
2021-09-03 02:30:00,13.1329
2021-09-03 02:45:00,13.0309
2021-09-03 03:00:00,12.963
2021-09-03 03:15:00,13.1724
2021-09-03 03:30:00,13.3369
2021-09-03 03:45:00,13.2382
2021-09-03 04:00:00,13.5698
2021-09-03 04:15:00,13.1324
2021-09-03 04:30:00,13.3599
2021-09-03 04:45:00,13.1253
2021-09-03 05:00:00,12.6206
2021-09-03 05:15:00,12.5096
2021-09-03 05:30:00,13.9681
2021-09-03 05:45:00,12.3229
2021-09-03 06:00:00,13.1498
2021-09-03 06:15:00,13.3011
2021-09-03 06:30:00,13.1122
2021-09-03 06:45:00,13.0507
2021-09-03 07:00:00,12.504
2021-09-03 07:15:00,13.1807
2021-09-03 07:30:00,11.6127
2021-09-03 07:45:00,12.9086
2021-09-03 08:00:00,12.6215
2021-09-03 08:15:00,13.1673
2021-09-03 08:30:00,12.8507
2021-09-03 08:45:00,12.9155
2021-09-03 09:00:00,13.0171
2021-09-03 09:15:00,13.9862
2021-09-03 09:30:00,13.8392
2021-09-03 09:45:00,14.5113
2021-09-03 10:00:00,15.6095
2021-09-03 10:15:00,15.246
2021-09-03 10:30:00,15.6119
2021-09-03 10:45:00,15.6333
2021-09-03 11:00:00,15.2821
2021-09-03 11:15:00,16.9389
2021-09-03 11:30:00,17.5018
2021-09-03 11:45:00,16.8883
2021-09-03 12:00:00,16.8711
2021-09-03 12:15:00,17.1217
2021-09-03 12:30:00,16.7593
2021-09-03 12:45:00,17.5647
2021-09-03 13:00:00,17.7106
2021-09-03 13:15:00,19.5317
2021-09-03 13:30:00,18.3947
2021-09-03 13:45:00,18.9274
2021-09-03 14:00:00,18.65
2021-09-03 14:15:00,19.3963
2021-09-03 14:30:00,19.4396
2021-09-03 14:45:00,20.6695
2021-09-03 15:00:00,19.2368
2021-09-03 15:15:00,18.093
2021-09-03 15:30:00,18.5436
2021-09-03 15:45:00,19.4185
2021-09-03 16:00:00,18.752
2021-09-03 16:15:00,18.2308
2021-09-03 16:30:00,17.5768
2021-09-03 16:45:00,17.7913
2021-09-03 17:00:00,16.352
2021-09-03 17:15:00,17.1441
2021-09-03 17:30:00,16.7038
2021-09-03 17:45:00,16.1156
2021-09-03 18:00:00,16.6097
2021-09-03 18:15:00,15.4884
2021-09-03 18:30:00,15.097
2021-09-03 18:45:00,14.7334
2021-09-03 19:00:00,14.0969
2021-09-03 19:15:00,13.6689
2021-09-03 19:30:00,12.8633
2021-09-03 19:45:00,13.3233
2021-09-03 20:00:00,12.3488
2021-09-03 20:15:00,13.0262
2021-09-03 20:30:00,13.2385
2021-09-03 20:45:00,12.746
2021-09-03 21:00:00,12.764
2021-09-03 21:15:00,12.2053
2021-09-03 21:30:00,13.1762
2021-09-03 21:45:00,12.5522
2021-09-03 22:00:00,13.0824
2021-09-03 22:15:00,12.3718
2021-09-03 22:30:00,12.5051
2021-09-03 22:45:00,12.0666
2021-09-03 23:00:00,12.0679
2021-09-03 23:15:00,11.6847
2021-09-03 23:30:00,12.2271
2021-09-03 23:45:00,13.0364
2021-09-04 00:00:00,11.6745
2021-09-04 00:15:00,13.2717
2021-09-04 00:30:00,11.6288
2021-09-04 00:45:00,11.5094
2021-09-04 01:00:00,12.1178
2021-09-04 01:15:00,11.2038
2021-09-04 01:30:00,11.4093
2021-09-04 01:45:00,11.7559
2021-09-04 02:00:00,10.8793
2021-09-04 02:15:00,11.6805
2021-09-04 02:30:00,11.5359
2021-09-04 02:45:00,11.7942
2021-09-04 03:00:00,12.1591
2021-09-04 03:15:00,11.2572
2021-09-04 03:30:00,11.6585
2021-09-04 03:45:00,11.722
2021-09-04 04:00:00,11.6357
2021-09-04 04:15:00,12.5135
2021-09-04 04:30:00,12.9283
2021-09-04 04:45:00,12.4287
2021-09-04 05:00:00,12.6124
2021-09-04 05:15:00,12.6609
2021-09-04 05:30:00,11.8625
2021-09-04 05:45:00,11.6709
2021-09-04 06:00:00,11.6768
2021-09-04 06:15:00,10.6617
2021-09-04 06:30:00,10.9611
2021-09-04 06:45:00,11.2292
2021-09-04 07:00:00,12.2412
2021-09-04 07:15:00,11.4943
2021-09-04 07:30:00,11.1969
2021-09-04 07:45:00,11.9684
2021-09-04 08:00:00,11.2426
2021-09-04 08:15:00,11.7305
2021-09-04 08:30:00,13.3705
2021-09-04 08:45:00,12.3819
2021-09-04 09:00:00,13.817
2021-09-04 09:15:00,13.0563
2021-09-04 09:30:00,14.7259
2021-09-04 09:45:00,15.0761
2021-09-04 10:00:00,14.6224
2021-09-04 10:15:00,14.7671
2021-09-04 10:30:00,16.5436
2021-09-04 10:45:00,16.6425
2021-09-04 11:00:00,16.8433
2021-09-04 11:15:00,18.5014
2021-09-04 11:30:00,17.1448
2021-09-04 11:45:00,18.0171
2021-09-04 12:00:00,18.1819
2021-09-04 12:15:00,20.618
2021-09-04 12:30:00,20.8653
2021-09-04 12:45:00,20.6108
2021-09-04 13:00:00,21.3354
2021-09-04 13:15:00,20.7743
2021-09-04 13:30:00,22.1281
2021-09-04 13:45:00,23.094
2021-09-04 14:00:00,22.95
2021-09-04 14:15:00,23.8176
2021-09-04 14:30:00,23.5227
2021-09-04 14:45:00,24.4996
2021-09-04 15:00:00,23.9875
2021-09-04 15:15:00,23.5329
2021-09-04 15:30:00,23.9732
2021-09-04 15:45:00,23.4961
2021-09-04 16:00:00,23.5728
2021-09-04 16:15:00,23.267
2021-09-04 16:30:00,22.3774
2021-09-04 16:45:00,22.1607
2021-09-04 17:00:00,21.512
2021-09-04 17:15:00,21.1641
2021-09-04 17:30:00,20.2669
2021-09-04 17:45:00,20.5429
2021-09-04 18:00:00,20.5129
2021-09-04 18:15:00,19.0481
2021-09-04 18:30:00,17.7437
2021-09-04 18:45:00,17.4942
2021-09-04 19:00:00,17.4222
2021-09-04 19:15:00,16.5603
2021-09-04 19:30:00,15.8238
2021-09-04 19:45:00,15.3433
2021-09-04 20:00:00,14.2604
2021-09-04 20:15:00,14.2377
2021-09-04 20:30:00,15.6284
2021-09-04 20:45:00,13.325
2021-09-04 21:00:00,14.2752
2021-09-04 21:15:00,14.3888
2021-09-04 21:30:00,14.3176
2021-09-04 21:45:00,13.5134
2021-09-04 22:00:00,13.4421
2021-09-04 22:15:00,13.943
2021-09-04 22:30:00,13.5879
2021-09-04 22:45:00,13.3112
2021-09-04 23:00:00,13.4624
2021-09-04 23:15:00,13.1143
2021-09-04 23:30:00,12.9211
2021-09-04 23:45:00,12.5675
2021-09-05 00:00:00,12.6398
2021-09-05 00:15:00,13.025
2021-09-05 00:30:00,13.6521
2021-09-05 00:45:00,13.0941
2021-09-05 01:00:00,13.9895
2021-09-05 01:15:00,13.9424
2021-09-05 01:30:00,17.1354
2021-09-05 01:45:00,16.5684
2021-09-05 02:00:00,16.3304
2021-09-05 02:15:00,14.7259
2021-09-05 02:30:00,14.3858
2021-09-05 02:45:00,13.2838
2021-09-05 03:00:00,14.5572
2021-09-05 03:15:00,13.7989
2021-09-05 03:30:00,12.6022
2021-09-05 03:45:00,12.607
2021-09-05 04:00:00,13.6777
2021-09-05 04:15:00,12.7086
2021-09-05 04:30:00,12.0346
2021-09-05 04:45:00,12.9343
2021-09-05 05:00:00,13.2237
2021-09-05 05:15:00,14.3198
2021-09-05 05:30:00,13.5501
2021-09-05 05:45:00,13.0715
2021-09-05 06:00:00,12.6347
2021-09-05 06:15:00,11.882
2021-09-05 06:30:00,12.1971
2021-09-05 06:45:00,12.5324
2021-09-05 07:00:00,13.0573
2021-09-05 07:15:00,11.4471
2021-09-05 07:30:00,12.2378
2021-09-05 07:45:00,12.2982
2021-09-05 08:00:00,12.9509
2021-09-05 08:15:00,13.7474
2021-09-05 08:30:00,15.104
2021-09-05 08:45:00,15.4539
2021-09-05 09:00:00,16.2017
2021-09-05 09:15:00,16.6872
2021-09-05 09:30:00,17.2808
2021-09-05 09:45:00,17.5555
2021-09-05 10:00:00,18.2851
2021-09-05 10:15:00,18.3406
2021-09-05 10:30:00,19.3859
2021-09-05 10:45:00,19.6479
2021-09-05 11:00:00,20.4851
2021-09-05 11:15:00,21.4988
2021-09-05 11:30:00,21.7832
2021-09-05 11:45:00,21.7344
2021-09-05 12:00:00,22.9583
2021-09-05 12:15:00,24.2145
2021-09-05 12:30:00,24.1326
2021-09-05 12:45:00,23.7303
2021-09-05 13:00:00,24.8152
2021-09-05 13:15:00,25.6166
2021-09-05 13:30:00,25.9031
2021-09-05 13:45:00,25.9011
2021-09-05 14:00:00,25.9017
2021-09-05 14:15:00,26.194
2021-09-05 14:30:00,26.1315
2021-09-05 14:45:00,26.3786
2021-09-05 15:00:00,26.6086
2021-09-05 15:15:00,26.073
2021-09-05 15:30:00,25.9686
2021-09-05 15:45:00,24.4949
2021-09-05 16:00:00,24.911
2021-09-05 16:15:00,23.2565
2021-09-05 16:30:00,24.5463
2021-09-05 16:45:00,25.1655
2021-09-05 17:00:00,24.1501
2021-09-05 17:15:00,24.2518
2021-09-05 17:30:00,24.1311
2021-09-05 17:45:00,23.4569
2021-09-05 18:00:00,21.9944
2021-09-05 18:15:00,21.6211
2021-09-05 18:30:00,20.4857
2021-09-05 18:45:00,19.5541
2021-09-05 19:00:00,19.0457
2021-09-05 19:15:00,19.672
2021-09-05 19:30:00,18.4677
2021-09-05 19:45:00,17.1936
2021-09-05 20:00:00,16.7274
2021-09-05 20:15:00,17.002
2021-09-05 20:30:00,15.8708
2021-09-05 20:45:00,15.5438
2021-09-05 21:00:00,21.6696
2021-09-05 21:15:00,17.6006
2021-09-05 21:30:00,16.3499
2021-09-05 21:45:00,21.9711
2021-09-05 22:00:00,22.5253
2021-09-05 22:15:00,21.9949
2021-09-05 22:30:00,23.2642
2021-09-05 22:45:00,22.5687
2021-09-05 23:00:00,22.0509
2021-09-05 23:15:00,22.0107
2021-09-05 23:30:00,21.437
2021-09-05 23:45:00,21.208
2021-09-06 00:00:00,20.7565
2021-09-06 00:15:00,20.0536
2021-09-06 00:30:00,20.0251
2021-09-06 00:45:00,20.6468
2021-09-06 01:00:00,20.2022
2021-09-06 01:15:00,19.5745
2021-09-06 01:30:00,19.9058
2021-09-06 01:45:00,20.1166
2021-09-06 02:00:00,20.5204
2021-09-06 02:15:00,20.2508
2021-09-06 02:30:00,20.2707
2021-09-06 02:45:00,19.7231
2021-09-06 03:00:00,18.0287
2021-09-06 03:15:00,18.2742
2021-09-06 03:30:00,19.2935
2021-09-06 03:45:00,20.5294
2021-09-06 04:00:00,19.5453
2021-09-06 04:15:00,20.0948
2021-09-06 04:30:00,21.0253
2021-09-06 04:45:00,20.2412
2021-09-06 05:00:00,17.9532
2021-09-06 05:15:00,16.8644
2021-09-06 05:30:00,16.8483
2021-09-06 05:45:00,17.6333
2021-09-06 06:00:00,16.1793
2021-09-06 06:15:00,17.8003
2021-09-06 06:30:00,17.611
2021-09-06 06:45:00,17.1125
2021-09-06 07:00:00,18.4855
2021-09-06 07:15:00,18.0762
2021-09-06 07:30:00,18.9672
2021-09-06 07:45:00,19.0428
2021-09-06 08:00:00,19.7975
2021-09-06 08:15:00,19.417
2021-09-06 08:30:00,19.9317
2021-09-06 08:45:00,19.7841
2021-09-06 09:00:00,19.2525
2021-09-06 09:15:00,20.781
2021-09-06 09:30:00,20.3618
2021-09-06 09:45:00,19.9141
2021-09-06 10:00:00,19.9659
2021-09-06 10:15:00,20.8174
2021-09-06 10:30:00,20.8953
2021-09-06 10:45:00,20.9943
2021-09-06 11:00:00,22.7644
2021-09-06 11:15:00,23.9199
2021-09-06 11:30:00,24.7584
2021-09-06 11:45:00,23.9447
2021-09-06 12:00:00,25.1719
2021-09-06 12:15:00,25.9419
2021-09-06 12:30:00,27.5208
2021-09-06 12:45:00,26.3298
2021-09-06 13:00:00,27.6728
2021-09-06 13:15:00,29.0333
2021-09-06 13:30:00,29.3986
2021-09-06 13:45:00,27.9952
2021-09-06 14:00:00,29.1725
2021-09-06 14:15:00,30.441
2021-09-06 14:30:00,29.0732
2021-09-06 14:45:00,29.1015
2021-09-06 15:00:00,28.7954
2021-09-06 15:15:00,27.7145
2021-09-06 15:30:00,27.4048
2021-09-06 15:45:00,27.2582
2021-09-06 16:00:00,25.7037
2021-09-06 16:15:00,26.2227
2021-09-06 16:30:00,26.1564
2021-09-06 16:45:00,27.1155
2021-09-06 17:00:00,26.1031
2021-09-06 17:15:00,25.9031
2021-09-06 17:30:00,27.1758
2021-09-06 17:45:00,25.2
2021-09-06 18:00:00,24.2679
2021-09-06 18:15:00,24.3006
2021-09-06 18:30:00,23.9419
2021-09-06 18:45:00,23.703
2021-09-06 19:00:00,23.9324
2021-09-06 19:15:00,27.7714
2021-09-06 19:30:00,28.4545
2021-09-06 19:45:00,27.0281
2021-09-06 20:00:00,26.9913
2021-09-06 20:15:00,26.6558
2021-09-06 20:30:00,25.7078
2021-09-06 20:45:00,26.0243
2021-09-06 21:00:00,26.8042
2021-09-06 21:15:00,25.3318
2021-09-06 21:30:00,23.7237
2021-09-06 21:45:00,21.8901
2021-09-06 22:00:00,22.1096
2021-09-06 22:15:00,22.5607
2021-09-06 22:30:00,23.5694
2021-09-06 22:45:00,22.6155
2021-09-06 23:00:00,22.4909
2021-09-06 23:15:00,23.368
2021-09-06 23:30:00,22.6949
2021-09-06 23:45:00,22.7902
2021-09-07 00:00:00,21.4641
2021-09-07 00:15:00,21.1466
2021-09-07 00:30:00,20.8577
2021-09-07 00:45:00,18.7084
2021-09-07 01:00:00,18.7637
2021-09-07 01:15:00,16.9503
2021-09-07 01:30:00,16.4496
2021-09-07 01:45:00,15.4753
2021-09-07 02:00:00,15.3766
2021-09-07 02:15:00,14.9902
2021-09-07 02:30:00,17.2794
2021-09-07 02:45:00,19.5559
2021-09-07 03:00:00,20.0579
2021-09-07 03:15:00,19.5859
2021-09-07 03:30:00,19.871
2021-09-07 03:45:00,19.3483
2021-09-07 04:00:00,18.623
2021-09-07 04:15:00,17.6763
2021-09-07 04:30:00,16.8722
2021-09-07 04:45:00,17.1745
2021-09-07 05:00:00,16.5547
2021-09-07 05:15:00,18.0915
2021-09-07 05:30:00,18.9694
2021-09-07 05:45:00,18.8405
2021-09-07 06:00:00,18.6645
2021-09-07 06:15:00,20.3524
2021-09-07 06:30:00,19.8708
2021-09-07 06:45:00,19.3326
2021-09-07 07:00:00,18.5609
2021-09-07 07:15:00,19.1131
2021-09-07 07:30:00,19.3967
2021-09-07 07:45:00,17.5686
2021-09-07 08:00:00,21.4561
2021-09-07 08:15:00,20.8745
2021-09-07 08:30:00,21.6831
2021-09-07 08:45:00,20.6914
2021-09-07 09:00:00,19.1925
2021-09-07 09:15:00,20.3882
2021-09-07 09:30:00,19.8452
2021-09-07 09:45:00,19.9835
2021-09-07 10:00:00,19.5895
2021-09-07 10:15:00,21.0463
2021-09-07 10:30:00,20.7721
2021-09-07 10:45:00,20.7103
2021-09-07 11:00:00,20.875
2021-09-07 11:15:00,21.6023
2021-09-07 11:30:00,21.8042
2021-09-07 11:45:00,21.2797
2021-09-07 12:00:00,22.1105
2021-09-07 12:15:00,21.8232
2021-09-07 12:30:00,22.2209
2021-09-07 12:45:00,20.327
2021-09-07 13:00:00,20.4907
2021-09-07 13:15:00,20.306
2021-09-07 13:30:00,20.0564
2021-09-07 13:45:00,21.1984
2021-09-07 14:00:00,21.4522
2021-09-07 14:15:00,23.1294
2021-09-07 14:30:00,23.965
2021-09-07 14:45:00,23.5814
2021-09-07 15:00:00,24.4934
2021-09-07 15:15:00,24.1747
2021-09-07 15:30:00,22.3669
2021-09-07 15:45:00,22.308
2021-09-07 16:00:00,23.0735
2021-09-07 16:15:00,21.6321
2021-09-07 16:30:00,21.7831
2021-09-07 16:45:00,21.3058
2021-09-07 17:00:00,22.4956
2021-09-07 17:15:00,22.0925
2021-09-07 17:30:00,22.6771
2021-09-07 17:45:00,21.5948
2021-09-07 18:00:00,21.0143
2021-09-07 18:15:00,21.0346
2021-09-07 18:30:00,21.4649
2021-09-07 18:45:00,21.1599
2021-09-07 19:00:00,21.0613
2021-09-07 19:15:00,23.0253
2021-09-07 19:30:00,23.4529
2021-09-07 19:45:00,24.6773
2021-09-07 20:00:00,21.7086
2021-09-07 20:15:00,20.773
2021-09-07 20:30:00,22.2684
2021-09-07 20:45:00,20.2801
2021-09-07 21:00:00,20.4145
2021-09-07 21:15:00,20.0285
2021-09-07 21:30:00,20.3697
2021-09-07 21:45:00,18.6469
2021-09-07 22:00:00,18.5679
2021-09-07 22:15:00,18.2827
2021-09-07 22:30:00,17.196
2021-09-07 22:45:00,16.9419
2021-09-07 23:00:00,16.6898
2021-09-07 23:15:00,18.7996
2021-09-07 23:30:00,20.0044
2021-09-07 23:45:00,17.0676
2021-09-08 00:00:00,21.6682
2021-09-08 00:15:00,21.5008
2021-09-08 00:30:00,22.7979
2021-09-08 00:45:00,22.2664
2021-09-08 01:00:00,23.6427
2021-09-08 01:15:00,23.4743
2021-09-08 01:30:00,21.075
2021-09-08 01:45:00,21.8696
2021-09-08 02:00:00,19.6891
2021-09-08 02:15:00,19.7988
2021-09-08 02:30:00,20.7874
2021-09-08 02:45:00,19.0572
2021-09-08 03:00:00,18.0668
2021-09-08 03:15:00,18.1772
2021-09-08 03:30:00,18.4183
2021-09-08 03:45:00,18.7382
2021-09-08 04:00:00,19.3648
2021-09-08 04:15:00,18.3561
2021-09-08 04:30:00,17.9742
2021-09-08 04:45:00,17.3735
2021-09-08 05:00:00,17.6821
2021-09-08 05:15:00,17.2676
2021-09-08 05:30:00,16.1426
2021-09-08 05:45:00,15.8866
2021-09-08 06:00:00,16.8434
2021-09-08 06:15:00,17.4372
2021-09-08 06:30:00,16.0445
2021-09-08 06:45:00,16.9441
2021-09-08 07:00:00,16.9698
2021-09-08 07:15:00,17.3937
2021-09-08 07:30:00,16.9411
2021-09-08 07:45:00,16.0241
2021-09-08 08:00:00,17.4473
2021-09-08 08:15:00,17.4684
2021-09-08 08:30:00,18.416
2021-09-08 08:45:00,19.2675
2021-09-08 09:00:00,19.2473
2021-09-08 09:15:00,20.0802
2021-09-08 09:30:00,20.2864
2021-09-08 09:45:00,20.8507
