datetime,1A-RADA-1-POSN
2021-08-21 21:30:00,-0.91708
2021-08-21 21:45:00,-0.9165133333333332
2021-08-21 22:00:00,-0.9192333333333332
2021-08-21 22:15:00,40.12212
2021-08-21 22:30:00,57.07707333333334
2021-08-21 22:45:00,68.96364
2021-08-21 23:00:00,69.35479333333333
2021-08-21 23:15:00,69.38335333333333
2021-08-21 23:30:00,69.40658
2021-08-21 23:45:00,69.43054000000001
2021-08-22 00:00:00,69.44892
2021-08-22 00:15:00,69.45037333333333
2021-08-22 00:30:00,69.45102
2021-08-22 00:45:00,69.4455
2021-08-22 01:00:00,69.44686
2021-08-22 01:15:00,69.44784666666666
2021-08-22 01:30:00,69.44547333333334
2021-08-22 01:45:00,69.44735999999999
2021-08-22 02:00:00,69.44929333333333
2021-08-22 02:15:00,69.45013999999999
2021-08-22 02:30:00,69.44769333333333
2021-08-22 02:45:00,69.45375333333332
2021-08-22 03:00:00,69.44858666666667
2021-08-22 03:15:00,69.44607333333333
2021-08-22 03:30:00,69.4465
2021-08-22 03:45:00,69.43706666666667
2021-08-22 04:00:00,69.41246666666666
2021-08-22 04:15:00,69.39127333333333
2021-08-22 04:30:00,69.36074666666667
2021-08-22 04:45:00,69.33352
2021-08-22 05:00:00,64.33168666666667
2021-08-22 05:15:00,5.041126666666667
2021-08-22 05:30:00,-0.7961466666666667
2021-08-22 05:45:00,-0.78964
2021-08-22 06:00:00,-0.7922466666666667
2021-08-22 06:15:00,-0.7910266666666667
2021-08-22 06:30:00,-0.7940066666666666
2021-08-22 06:45:00,-0.79376
2021-08-22 07:00:00,-0.7945466666666667
2021-08-22 07:15:00,-0.78994
2021-08-22 07:30:00,-0.7965533333333333
2021-08-22 07:45:00,-0.79532
2021-08-22 08:00:00,-0.7931866666666667
2021-08-22 08:15:00,-0.7947733333333333
2021-08-22 08:30:00,-0.79564
2021-08-22 08:45:00,-0.7940133333333333
2021-08-22 09:00:00,-0.7902666666666666
2021-08-22 09:15:00,-0.7915333333333333
2021-08-22 09:30:00,-0.7904866666666667
2021-08-22 09:45:00,-0.7880466666666667
2021-08-22 10:00:00,-0.79098
2021-08-22 10:15:00,-0.7900466666666667
2021-08-22 10:30:00,-0.7906533333333333
2021-08-22 10:45:00,-0.79426
2021-08-22 11:00:00,-0.7895866666666667
2021-08-22 11:15:00,-0.7919
2021-08-22 11:30:00,-0.7901333333333334
2021-08-22 11:45:00,-0.7942400000000001
2021-08-22 12:00:00,-0.79264
2021-08-22 12:15:00,-0.7912733333333333
2021-08-22 12:30:00,-0.7886266666666667
2021-08-22 12:45:00,-0.7900733333333334
2021-08-22 13:00:00,-0.7905599999999999
2021-08-22 13:15:00,-0.7916000000000001
2021-08-22 13:30:00,13.254780000000002
2021-08-22 13:45:00,62.99754
2021-08-22 14:00:00,69.45477333333334
2021-08-22 14:15:00,69.44567333333333
2021-08-22 14:30:00,69.44778666666666
2021-08-22 14:45:00,69.44814
2021-08-22 15:00:00,69.44827333333333
2021-08-22 15:15:00,69.44698
2021-08-22 15:30:00,69.44614
2021-08-22 15:45:00,69.44699999999999
2021-08-22 16:00:00,69.44571333333333
2021-08-22 16:15:00,69.4476
2021-08-22 16:30:00,69.44962000000001
2021-08-22 16:45:00,69.44802666666666
2021-08-22 17:00:00,69.45146666666666
2021-08-22 17:15:00,69.45019333333333
2021-08-22 17:30:00,45.97529333333333
2021-08-22 17:45:00,69.44926000000001
2021-08-22 18:00:00,69.45178
2021-08-22 18:15:00,20.39452
2021-08-22 18:30:00,-0.8492733333333333
2021-08-22 18:45:00,-0.91492
2021-08-22 19:00:00,-0.9149133333333334
2021-08-22 19:15:00,-0.91806
2021-08-22 19:30:00,-0.91546
2021-08-22 19:45:00,-0.91844
2021-08-22 20:00:00,-0.9177
2021-08-22 20:15:00,-0.9151066666666666
2021-08-22 20:30:00,-0.9181533333333332
2021-08-22 20:45:00,-0.9165866666666668
2021-08-22 21:00:00,-0.9170866666666666
2021-08-22 21:15:00,-0.9184866666666668
2021-08-22 21:30:00,-0.9152666666666666
2021-08-22 21:45:00,-0.91678
2021-08-22 22:00:00,-0.9162666666666668
2021-08-22 22:15:00,43.52710666666667
2021-08-22 22:30:00,58.04822
2021-08-22 22:45:00,68.58556666666667
2021-08-22 23:00:00,68.84187333333333
2021-08-22 23:15:00,68.86203333333333
2021-08-22 23:30:00,68.88492666666666
2021-08-22 23:45:00,68.90130666666667
2021-08-23 00:00:00,68.91753333333332
2021-08-23 00:15:00,68.92756666666666
2021-08-23 00:30:00,68.93751333333333
2021-08-23 00:45:00,68.94115333333333
2021-08-23 01:00:00,68.94126
2021-08-23 01:15:00,68.93873333333335
2021-08-23 01:30:00,68.94469333333333
2021-08-23 01:45:00,68.94052666666667
2021-08-23 02:00:00,68.9395
2021-08-23 02:15:00,68.94132666666665
2021-08-23 02:30:00,68.9404
2021-08-23 02:45:00,68.94132666666665
2021-08-23 03:00:00,68.93397333333334
2021-08-23 03:15:00,68.92184
2021-08-23 03:30:00,68.89865333333334
2021-08-23 03:45:00,68.87601333333333
2021-08-23 04:00:00,68.84485333333333
2021-08-23 04:15:00,68.74553999999999
2021-08-23 04:30:00,59.28822
2021-08-23 04:45:00,43.93391333333333
2021-08-23 05:00:00,33.90831333333333
2021-08-23 05:15:00,1.54088
2021-08-23 05:30:00,-0.79646
2021-08-23 05:45:00,-0.7892733333333334
2021-08-23 06:00:00,-0.7938133333333333
2021-08-23 06:15:00,-0.7925266666666667
2021-08-23 06:30:00,-0.79086
2021-08-23 06:45:00,-0.7912866666666667
2021-08-23 07:00:00,-0.7905133333333333
2021-08-23 07:15:00,-0.7881866666666666
2021-08-23 07:30:00,-0.7935133333333333
2021-08-23 07:45:00,-0.7896333333333333
2021-08-23 08:00:00,-0.7908533333333333
2021-08-23 08:15:00,-0.78952
2021-08-23 08:30:00,-0.7934733333333334
2021-08-23 08:45:00,-0.7876866666666668
2021-08-23 09:00:00,-0.7901133333333333
2021-08-23 09:15:00,-0.7889333333333333
2021-08-23 09:30:00,-0.7849466666666667
2021-08-23 09:45:00,-0.78608
2021-08-23 10:00:00,-0.79082
2021-08-23 10:15:00,-0.79192
2021-08-23 10:30:00,-0.79176
2021-08-23 10:45:00,-0.7926733333333333
2021-08-23 11:00:00,-0.7879
2021-08-23 11:15:00,-0.7946733333333333
2021-08-23 11:30:00,-0.78994
2021-08-23 11:45:00,-0.7938066666666667
2021-08-23 12:00:00,-0.79138
2021-08-23 12:15:00,-0.7915266666666666
2021-08-23 12:30:00,-0.7893666666666667
2021-08-23 12:45:00,-0.78804
2021-08-23 13:00:00,-0.7879400000000001
2021-08-23 13:15:00,-0.7884466666666667
2021-08-23 13:30:00,-0.7913733333333333
2021-08-23 13:45:00,-0.7911533333333334
2021-08-23 14:00:00,-0.79144
2021-08-23 14:15:00,2.2276933333333333
2021-08-23 14:30:00,13.598766666666666
2021-08-23 14:45:00,-0.7896066666666666
2021-08-23 15:00:00,-0.7944266666666666
2021-08-23 15:15:00,-0.7911866666666666
2021-08-23 15:30:00,-0.7906266666666667
2021-08-23 15:45:00,-0.7906
2021-08-23 16:00:00,-0.7921133333333333
2021-08-23 16:15:00,-0.7915533333333333
2021-08-23 16:30:00,-0.7890266666666667
2021-08-23 16:45:00,-0.7973333333333333
2021-08-23 17:00:00,-0.7915266666666666
2021-08-23 17:15:00,-0.7926666666666667
2021-08-23 17:30:00,-0.7912466666666667
2021-08-23 17:45:00,-0.7903
2021-08-23 18:00:00,-0.7956533333333333
2021-08-23 18:15:00,-0.79096
2021-08-23 18:30:00,-0.78876
2021-08-23 18:45:00,-0.7924333333333333
2021-08-23 19:00:00,-0.7913133333333333
2021-08-23 19:15:00,-0.7859133333333334
2021-08-23 19:30:00,-0.7935199999999999
2021-08-23 19:45:00,-0.7900133333333332
2021-08-23 20:00:00,-0.78752
2021-08-23 20:15:00,-0.7921
2021-08-23 20:30:00,-0.79134
2021-08-23 20:45:00,-0.79322
2021-08-23 21:00:00,-0.7926866666666667
2021-08-23 21:15:00,-0.7956066666666667
2021-08-23 21:30:00,-0.7959666666666667
2021-08-23 21:45:00,-0.7905933333333334
2021-08-23 22:00:00,-0.7946466666666667
2021-08-23 22:15:00,43.84880666666666
2021-08-23 22:30:00,61.14208
2021-08-23 22:45:00,68.81890666666666
2021-08-23 23:00:00,68.84848000000001
2021-08-23 23:15:00,68.87776000000001
2021-08-23 23:30:00,68.90044666666667
2021-08-23 23:45:00,68.91915999999999
2021-08-24 00:00:00,68.93350666666667
2021-08-24 00:15:00,68.94379333333333
2021-08-24 00:30:00,68.94038666666667
2021-08-24 00:45:00,68.93724
2021-08-24 01:00:00,68.93729333333334
2021-08-24 01:15:00,68.94097333333333
2021-08-24 01:30:00,68.93669333333334
2021-08-24 01:45:00,68.94087333333333
2021-08-24 02:00:00,68.93809333333334
2021-08-24 02:15:00,68.93996
2021-08-24 02:30:00,68.93822
2021-08-24 02:45:00,68.93689333333333
2021-08-24 03:00:00,68.93680666666666
2021-08-24 03:15:00,68.93972000000001
2021-08-24 03:30:00,68.93335333333333
2021-08-24 03:45:00,68.91521333333334
2021-08-24 04:00:00,68.88365999999999
2021-08-24 04:15:00,68.85380666666667
2021-08-24 04:30:00,68.82268666666667
2021-08-24 04:45:00,64.33226666666665
2021-08-24 05:00:00,48.55256666666666
2021-08-24 05:15:00,36.28810666666666
2021-08-24 05:30:00,30.83642
2021-08-24 05:45:00,28.550040000000003
2021-08-24 06:00:00,28.37212
2021-08-24 06:15:00,27.762853333333336
2021-08-24 06:30:00,27.608306666666667
2021-08-24 06:45:00,27.611646666666665
2021-08-24 07:00:00,27.60884666666667
2021-08-24 07:15:00,29.138426666666664
2021-08-24 07:30:00,33.210946666666665
2021-08-24 07:45:00,31.46424
2021-08-24 08:00:00,28.88274
2021-08-24 08:15:00,27.131086666666665
2021-08-24 08:30:00,21.44300666666667
2021-08-24 08:45:00,19.4625
2021-08-24 09:00:00,18.24843333333333
2021-08-24 09:15:00,17.342873333333333
2021-08-24 09:30:00,16.631453333333333
2021-08-24 09:45:00,15.76972
2021-08-24 10:00:00,14.627246666666668
2021-08-24 10:15:00,12.715213333333336
2021-08-24 10:30:00,10.455646666666668
2021-08-24 10:45:00,8.209206666666667
2021-08-24 11:00:00,7.44872
2021-08-24 11:15:00,7.452693333333333
2021-08-24 11:30:00,5.684453333333334
2021-08-24 11:45:00,0.2679866666666667
2021-08-24 12:00:00,4.31772
2021-08-24 12:15:00,1.7463666666666666
2021-08-24 12:30:00,1.7460733333333331
2021-08-24 12:45:00,1.7456066666666668
2021-08-24 13:00:00,1.7431466666666668
2021-08-24 13:15:00,1.74154
2021-08-24 13:30:00,4.20728
2021-08-24 13:45:00,28.83664
2021-08-24 14:00:00,25.886613333333333
2021-08-24 14:15:00,8.200173333333334
2021-08-24 14:30:00,9.823200000000002
2021-08-24 14:45:00,14.854253333333334
2021-08-24 15:00:00,-0.5361666666666667
2021-08-24 15:15:00,-0.53918
2021-08-24 15:30:00,63.36059333333333
2021-08-24 15:45:00,69.44433333333333
2021-08-24 16:00:00,69.45133333333334
2021-08-24 16:15:00,69.45094666666667
2021-08-24 16:30:00,69.44917333333333
2021-08-24 16:45:00,69.41481333333333
2021-08-24 17:00:00,69.44392666666666
2021-08-24 17:15:00,69.44887333333332
2021-08-24 17:30:00,69.44540666666667
2021-08-24 17:45:00,69.41211333333334
2021-08-24 18:00:00,69.38915999999999
2021-08-24 18:15:00,69.33035333333333
2021-08-24 18:30:00,69.32008
2021-08-24 18:45:00,69.31757999999999
2021-08-24 19:00:00,69.32221333333334
2021-08-24 19:15:00,29.910466666666665
2021-08-24 19:30:00,-0.5362133333333333
2021-08-24 19:45:00,-0.5345466666666667
2021-08-24 20:00:00,-0.53902
2021-08-24 20:15:00,-0.5355733333333333
2021-08-24 20:30:00,-0.5404933333333334
2021-08-24 20:45:00,-0.5361999999999999
2021-08-24 21:00:00,-0.5358466666666666
2021-08-24 21:15:00,-0.5323133333333333
2021-08-24 21:30:00,-0.5369733333333334
2021-08-24 21:45:00,-0.53544
2021-08-24 22:00:00,-0.5351133333333333
2021-08-24 22:15:00,-0.5348733333333333
2021-08-24 22:30:00,8.820326666666666
2021-08-24 22:45:00,17.8485
2021-08-24 23:00:00,22.67061333333333
2021-08-24 23:15:00,25.9137
2021-08-24 23:30:00,25.67958
2021-08-24 23:45:00,23.43169333333333
2021-08-25 00:00:00,21.82425333333333
2021-08-25 00:15:00,21.14621333333333
2021-08-25 00:30:00,21.145466666666668
2021-08-25 00:45:00,21.149186666666665
2021-08-25 01:00:00,21.144766666666666
2021-08-25 01:15:00,21.56808
2021-08-25 01:30:00,22.13724
2021-08-25 01:45:00,23.212946666666667
2021-08-25 02:00:00,23.68425333333333
2021-08-25 02:15:00,23.68426
2021-08-25 02:30:00,23.687113333333333
2021-08-25 02:45:00,24.52059333333333
2021-08-25 03:00:00,24.577546666666667
2021-08-25 03:15:00,24.57507333333333
2021-08-25 03:30:00,24.57295333333333
2021-08-25 03:45:00,24.570406666666667
2021-08-25 04:00:00,24.57191333333333
2021-08-25 04:15:00,24.57070666666667
2021-08-25 04:30:00,24.57361333333333
2021-08-25 04:45:00,24.56949333333333
2021-08-25 05:00:00,25.457806666666663
2021-08-25 05:15:00,25.45891333333333
2021-08-25 05:30:00,25.46236
2021-08-25 05:45:00,25.458806666666664
2021-08-25 06:00:00,25.457866666666668
2021-08-25 06:15:00,25.715006666666667
2021-08-25 06:30:00,26.220133333333333
2021-08-25 06:45:00,26.21738
2021-08-25 07:00:00,26.21942
2021-08-25 07:15:00,27.52652
2021-08-25 07:30:00,30.910186666666668
2021-08-25 07:45:00,30.505546666666667
2021-08-25 08:00:00,28.98874
2021-08-25 08:15:00,27.428226666666667
2021-08-25 08:30:00,22.010786666666668
2021-08-25 08:45:00,20.8265
2021-08-25 09:00:00,22.185406666666665
2021-08-25 09:15:00,23.86749375
2021-08-25 09:30:00,24.063442857142856
2021-08-25 09:45:00,24.065146666666667
2021-08-25 10:00:00,23.00532
2021-08-25 10:15:00,20.63921333333333
2021-08-25 10:30:00,18.56281333333333
2021-08-25 10:45:00,16.907320000000002
2021-08-25 11:00:00,15.896513333333331
2021-08-25 11:15:00,14.523573333333331
2021-08-25 11:30:00,14.424406666666666
2021-08-25 11:45:00,11.885700000000002
2021-08-25 12:00:00,2.2479400000000003
2021-08-25 12:15:00,-0.5427133333333334
2021-08-25 12:30:00,-0.5345666666666666
2021-08-25 12:45:00,-0.5408733333333333
2021-08-25 13:00:00,-0.54152
2021-08-25 13:15:00,-0.5419133333333334
2021-08-25 13:30:00,26.485613333333333
2021-08-25 13:45:00,60.213460000000005
2021-08-25 14:00:00,69.44262666666667
2021-08-25 14:15:00,69.44758666666667
2021-08-25 14:30:00,69.44710666666667
2021-08-25 14:45:00,69.44548
2021-08-25 15:00:00,69.44771333333333
2021-08-25 15:15:00,69.44872666666667
2021-08-25 15:30:00,69.44722666666667
2021-08-25 15:45:00,69.44655333333334
2021-08-25 16:00:00,69.4477
2021-08-25 16:15:00,69.44958
2021-08-25 16:30:00,69.45010666666667
2021-08-25 16:45:00,69.44964666666667
2021-08-25 17:00:00,69.45117333333334
2021-08-25 17:15:00,69.44708
2021-08-25 17:30:00,69.45048666666666
2021-08-25 17:45:00,69.44861333333333
2021-08-25 18:00:00,69.44702666666667
2021-08-25 18:15:00,69.44594666666667
2021-08-25 18:30:00,69.44380666666666
2021-08-25 18:45:00,69.45006
2021-08-25 19:00:00,69.44579999999999
2021-08-25 19:15:00,69.44447333333333
2021-08-25 19:30:00,69.45330666666668
2021-08-25 19:45:00,69.45163333333333
2021-08-25 20:00:00,69.44678
2021-08-25 20:15:00,69.44607333333333
2021-08-25 20:30:00,69.44630666666667
2021-08-25 20:45:00,69.44710666666667
2021-08-25 21:00:00,69.44548666666667
2021-08-25 21:15:00,69.44725333333334
2021-08-25 21:30:00,69.44813333333333
2021-08-25 21:45:00,69.44771333333333
2021-08-25 22:00:00,69.44386
2021-08-25 22:15:00,69.44720000000001
2021-08-25 22:30:00,69.44739333333334
2021-08-25 22:45:00,69.44553333333333
2021-08-25 23:00:00,69.44591333333332
2021-08-25 23:15:00,69.44476
2021-08-25 23:30:00,69.44750666666667
2021-08-25 23:45:00,69.44901333333334
2021-08-26 00:00:00,69.44346666666667
2021-08-26 00:15:00,69.44545333333333
2021-08-26 00:30:00,69.44572666666666
2021-08-26 00:45:00,69.44568666666667
2021-08-26 01:00:00,69.44092666666667
2021-08-26 01:15:00,69.44673333333334
2021-08-26 01:30:00,69.44473333333333
2021-08-26 01:45:00,69.44714666666667
2021-08-26 02:00:00,69.44702666666667
2021-08-26 02:15:00,69.4503
2021-08-26 02:30:00,69.44809333333333
2021-08-26 02:45:00,69.44688
2021-08-26 03:00:00,69.44716
2021-08-26 03:15:00,69.44851999999999
2021-08-26 03:30:00,69.45050666666666
2021-08-26 03:45:00,69.44474666666666
2021-08-26 04:00:00,69.44756666666667
2021-08-26 04:15:00,69.44861333333333
2021-08-26 04:30:00,69.44391999999999
2021-08-26 04:45:00,69.44715333333333
2021-08-26 05:00:00,69.44851333333332
2021-08-26 05:15:00,69.44488666666666
2021-08-26 05:30:00,69.44674
2021-08-26 05:45:00,69.44538000000001
2021-08-26 06:00:00,69.44717999999999
2021-08-26 06:15:00,69.44669999999999
2021-08-26 06:30:00,69.4521
2021-08-26 06:45:00,69.44557333333334
2021-08-26 07:00:00,69.44632
2021-08-26 07:15:00,69.44941999999999
2021-08-26 07:30:00,69.44780666666666
2021-08-26 07:45:00,69.44597999999999
2021-08-26 08:00:00,69.44612666666667
2021-08-26 08:15:00,69.44744
2021-08-26 08:30:00,69.44467333333334
2021-08-26 08:45:00,69.44514666666667
2021-08-26 09:00:00,69.4492
2021-08-26 09:15:00,69.44939333333333
2021-08-26 09:30:00,69.44636
2021-08-26 09:45:00,69.44638666666667
2021-08-26 10:00:00,69.44769375
2021-08-26 10:15:00,69.44877857142858
2021-08-26 10:30:00,69.44748666666666
2021-08-26 10:45:00,69.44683333333333
2021-08-26 11:00:00,69.45124000000001
2021-08-26 11:15:00,69.44996666666665
2021-08-26 11:30:00,69.4491
2021-08-26 11:45:00,69.44975333333333
2021-08-26 12:00:00,69.44666000000001
2021-08-26 12:15:00,69.44886666666666
2021-08-26 12:30:00,69.44925333333335
2021-08-26 12:45:00,69.44816
2021-08-26 13:00:00,69.44623333333334
2021-08-26 13:15:00,69.44804666666667
2021-08-26 13:30:00,69.44919333333334
2021-08-26 13:45:00,69.44884
2021-08-26 14:00:00,69.45188666666667
2021-08-26 14:15:00,69.44833333333332
2021-08-26 14:30:00,69.45056
2021-08-26 14:45:00,69.45063333333334
2021-08-26 15:00:00,69.45210666666667
2021-08-26 15:15:00,69.44852
2021-08-26 15:30:00,69.44624666666667
2021-08-26 15:45:00,69.44621333333333
2021-08-26 16:00:00,69.44954
2021-08-26 16:15:00,69.45022666666667
2021-08-26 16:30:00,69.44721333333334
2021-08-26 16:45:00,69.45030666666666
2021-08-26 17:00:00,69.45106666666668
2021-08-26 17:15:00,69.45239333333333
2021-08-26 17:30:00,69.45074
2021-08-26 17:45:00,69.45183333333334
2021-08-26 18:00:00,69.45388666666666
2021-08-26 18:15:00,69.44822
2021-08-26 18:30:00,69.44976
2021-08-26 18:45:00,69.44967333333334
2021-08-26 19:00:00,69.44887333333332
2021-08-26 19:15:00,69.45016666666668
2021-08-26 19:30:00,69.44721333333334
2021-08-26 19:45:00,69.45084
2021-08-26 20:00:00,69.37309333333334
2021-08-26 20:15:00,69.34238666666667
2021-08-26 20:30:00,69.35499333333334
2021-08-26 20:45:00,69.37211333333333
2021-08-26 21:00:00,69.41538
2021-08-26 21:15:00,69.44940666666666
2021-08-26 21:30:00,69.44618666666666
2021-08-26 21:45:00,69.44729333333333
2021-08-26 22:00:00,69.448475
2021-08-26 22:15:00,69.45002857142858
2021-08-26 22:30:00,69.44918000000001
2021-08-26 22:45:00,69.44695333333333
2021-08-26 23:00:00,69.40696
2021-08-26 23:15:00,69.43742666666667
2021-08-26 23:30:00,69.44712666666666
2021-08-26 23:45:00,69.45174666666666
2021-08-27 00:00:00,69.45286666666667
2021-08-27 00:15:00,69.44904666666666
2021-08-27 00:30:00,69.44683333333333
2021-08-27 00:45:00,69.45058
2021-08-27 01:00:00,69.44859333333333
2021-08-27 01:15:00,69.44804666666667
2021-08-27 01:30:00,69.44497333333334
2021-08-27 01:45:00,69.39020000000001
2021-08-27 02:00:00,69.33882
2021-08-27 02:15:00,69.39699333333333
2021-08-27 02:30:00,69.44859333333333
2021-08-27 02:45:00,69.44732666666667
2021-08-27 03:00:00,69.44688666666666
2021-08-27 03:15:00,69.44602
2021-08-27 03:30:00,69.44642666666667
2021-08-27 03:45:00,69.44843333333333
2021-08-27 04:00:00,69.44781333333334
2021-08-27 04:15:00,69.44805333333333
2021-08-27 04:30:00,69.44833999999999
2021-08-27 04:45:00,69.44548
2021-08-27 05:00:00,69.44078666666665
2021-08-27 05:15:00,69.44924
2021-08-27 05:30:00,69.44966666666666
2021-08-27 05:45:00,69.44933999999999
2021-08-27 06:00:00,69.4484
2021-08-27 06:15:00,69.44934666666667
2021-08-27 06:30:00,65.81436000000001
2021-08-27 06:45:00,68.684225
2021-08-27 07:00:00,69.45151428571428
2021-08-27 07:15:00,69.44884666666667
2021-08-27 07:30:00,69.44606
2021-08-27 07:45:00,69.44172666666667
2021-08-27 08:00:00,69.44493333333334
2021-08-27 08:15:00,69.45028
2021-08-27 08:30:00,69.44934666666667
2021-08-27 08:45:00,69.44939333333333
2021-08-27 09:00:00,69.45042
2021-08-27 09:15:00,69.44664666666667
2021-08-27 09:30:00,69.44831333333333
2021-08-27 09:45:00,69.44651999999999
2021-08-27 10:00:00,69.45063333333333
2021-08-27 10:15:00,69.44993333333333
2021-08-27 10:30:00,69.44786
2021-08-27 10:45:00,69.44849333333333
2021-08-27 11:00:00,69.44760666666666
2021-08-27 11:15:00,69.44855333333334
2021-08-27 11:30:00,69.44833333333332
2021-08-27 11:45:00,69.44656666666667
2021-08-27 12:00:00,69.44816666666667
2021-08-27 12:15:00,69.4504
2021-08-27 12:30:00,69.44721333333334
2021-08-27 12:45:00,69.44969
2021-08-27 13:00:00,
2021-08-27 13:15:00,
2021-08-27 13:30:00,
2021-08-27 13:45:00,
2021-08-27 14:00:00,
2021-08-27 14:15:00,
2021-08-27 14:30:00,
2021-08-27 14:45:00,
2021-08-27 15:00:00,
2021-08-27 15:15:00,
2021-08-27 15:30:00,
2021-08-27 15:45:00,
2021-08-27 16:00:00,
2021-08-27 16:15:00,
2021-08-27 16:30:00,
2021-08-27 16:45:00,
2021-08-27 17:00:00,
2021-08-27 17:15:00,
2021-08-27 17:30:00,
2021-08-27 17:45:00,
2021-08-27 18:00:00,
2021-08-27 18:15:00,
2021-08-27 18:30:00,
2021-08-27 18:45:00,
2021-08-27 19:00:00,
2021-08-27 19:15:00,
2021-08-27 19:30:00,
2021-08-27 19:45:00,
2021-08-27 20:00:00,
2021-08-27 20:15:00,69.44933333333334
2021-08-27 20:30:00,69.45044736842105
2021-08-27 20:45:00,69.45067999999999
2021-08-27 21:00:00,69.45064
2021-08-27 21:15:00,69.45305333333334
2021-08-27 21:30:00,69.45254666666666
2021-08-27 21:45:00,69.44896
2021-08-27 22:00:00,69.44929333333333
2021-08-27 22:15:00,69.44853333333334
2021-08-27 22:30:00,69.44818666666667
2021-08-27 22:45:00,69.44893333333333
2021-08-27 23:00:00,69.45438666666668
2021-08-27 23:15:00,69.45296
2021-08-27 23:30:00,69.45028
2021-08-27 23:45:00,69.44946
2021-08-28 00:00:00,69.44936666666666
2021-08-28 00:15:00,69.44948
2021-08-28 00:30:00,69.44957333333333
2021-08-28 00:45:00,69.44865333333334
2021-08-28 01:00:00,69.45178
2021-08-28 01:15:00,69.44792666666667
2021-08-28 01:30:00,69.45123333333335
2021-08-28 01:45:00,69.4502
2021-08-28 02:00:00,69.44846000000001
2021-08-28 02:15:00,69.45444
2021-08-28 02:30:00,69.44665333333334
2021-08-28 02:45:00,69.45077333333333
2021-08-28 03:00:00,69.45006
2021-08-28 03:15:00,69.45147333333333
2021-08-28 03:30:00,69.45018
2021-08-28 03:45:00,69.44971333333334
2021-08-28 04:00:00,69.45236
2021-08-28 04:15:00,69.44724666666666
2021-08-28 04:30:00,69.45121999999999
2021-08-28 04:45:00,69.45593333333333
2021-08-28 05:00:00,69.44949333333334
2021-08-28 05:15:00,69.4475
2021-08-28 05:30:00,69.45162
2021-08-28 05:45:00,69.45080666666667
2021-08-28 06:00:00,69.44713333333333
2021-08-28 06:15:00,69.44746666666667
2021-08-28 06:30:00,69.44690666666666
2021-08-28 06:45:00,69.44598666666667
2021-08-28 07:00:00,69.45131333333333
2021-08-28 07:15:00,69.45134
2021-08-28 07:30:00,69.44630666666667
2021-08-28 07:45:00,69.44684666666667
2021-08-28 08:00:00,69.44798666666667
2021-08-28 08:15:00,69.44866666666667
2021-08-28 08:30:00,69.45052666666668
2021-08-28 08:45:00,69.44890666666667
2021-08-28 09:00:00,69.44774000000001
2021-08-28 09:15:00,69.45028
2021-08-28 09:30:00,69.44848666666667
2021-08-28 09:45:00,69.45121333333333
2021-08-28 10:00:00,69.44946
2021-08-28 10:15:00,69.44802666666666
2021-08-28 10:30:00,69.45015333333335
2021-08-28 10:45:00,69.45038
2021-08-28 11:00:00,69.44929333333333
2021-08-28 11:15:00,69.44714666666667
2021-08-28 11:30:00,69.44958666666666
2021-08-28 11:45:00,69.45142666666668
2021-08-28 12:00:00,69.45207333333333
2021-08-28 12:15:00,69.45371333333333
2021-08-28 12:30:00,69.4512
2021-08-28 12:45:00,69.4491
2021-08-28 13:00:00,69.44933333333333
2021-08-28 13:15:00,69.44651333333333
2021-08-28 13:30:00,69.45062
2021-08-28 13:45:00,69.45388
2021-08-28 14:00:00,69.45097333333334
2021-08-28 14:15:00,69.44863333333333
2021-08-28 14:30:00,69.45338666666666
2021-08-28 14:45:00,69.45076666666667
2021-08-28 15:00:00,69.45183999999999
2021-08-28 15:15:00,69.4503
2021-08-28 15:30:00,69.44854666666667
2021-08-28 15:45:00,69.44930666666667
2021-08-28 16:00:00,69.45110666666666
2021-08-28 16:15:00,69.44988666666667
2021-08-28 16:30:00,69.44965333333333
2021-08-28 16:45:00,69.45078666666667
2021-08-28 17:00:00,69.45001333333333
2021-08-28 17:15:00,69.45069333333335
2021-08-28 17:30:00,69.45284
2021-08-28 17:45:00,69.44475333333334
2021-08-28 18:00:00,69.45346666666666
2021-08-28 18:15:00,69.44968666666666
2021-08-28 18:30:00,69.45038
2021-08-28 18:45:00,69.44604
2021-08-28 19:00:00,69.45525333333333
2021-08-28 19:15:00,69.44970666666667
2021-08-28 19:30:00,69.44938
2021-08-28 19:45:00,69.44810666666667
2021-08-28 20:00:00,69.44984
2021-08-28 20:15:00,68.75915333333334
2021-08-28 20:30:00,69.06229333333334
2021-08-28 20:45:00,69.45098666666667
2021-08-28 21:00:00,69.44660666666667
2021-08-28 21:15:00,69.44711333333333
2021-08-28 21:30:00,69.44934666666667
2021-08-28 21:45:00,69.45002
2021-08-28 22:00:00,69.44771999999999
2021-08-28 22:15:00,69.44457333333334
2021-08-28 22:30:00,69.44648000000001
2021-08-28 22:45:00,69.44960666666665
2021-08-28 23:00:00,69.44933999999999
2021-08-28 23:15:00,69.44714
2021-08-28 23:30:00,69.44474666666666
2021-08-28 23:45:00,69.44969999999999
2021-08-29 00:00:00,69.4482
2021-08-29 00:15:00,69.44510666666666
2021-08-29 00:30:00,69.44816666666665
2021-08-29 00:45:00,69.44826666666667
2021-08-29 01:00:00,69.45036
2021-08-29 01:15:00,69.40866666666668
