datetime,1B-El-Exhaust Fan
2021-08-17 22:00:00,-0.002752284090909
2021-08-17 22:15:00,-0.0020112234848484
2021-08-17 22:30:00,-0.0011934430555555
2021-08-17 22:45:00,-0.0023497269230769
2021-08-17 23:00:00,-0.001509284090909
2021-08-17 23:15:00,-0.0012791048611111
2021-08-17 23:30:00,-0.0018686288461538
2021-08-17 23:45:00,-0.0022169128787878
2021-08-18 00:00:00,-0.0021490053030303
2021-08-18 00:15:00,-0.0012873763888888
2021-08-18 00:30:00,-0.0016954861111111
2021-08-18 00:45:00,-0.0019373933333333
2021-08-18 01:00:00,-0.0041708795454545
2021-08-18 01:15:00,-0.0011257479166666
2021-08-18 01:30:00,-0.0012676711538461
2021-08-18 01:45:00,-0.0032364698717948
2021-08-18 02:00:00,-0.0009238454545454
2021-08-18 02:15:00,-0.0029127513888888
2021-08-18 02:30:00,-0.0025343166666666
2021-08-18 02:45:00,-0.002014256060606
2021-08-18 03:00:00,-0.0019179568181818
2021-08-18 03:15:00,-0.0020803138888888
2021-08-18 03:30:00,-0.0014957621794871
2021-08-18 03:45:00,-0.0029198439393939
2021-08-18 04:00:00,-0.0023743361111111
2021-08-18 04:15:00,-0.0021029659722222
2021-08-18 04:30:00,-0.0014998062499999
2021-08-18 04:45:00,-0.0017223467948717
2021-08-18 05:00:00,-0.00246215
2021-08-18 05:15:00,-0.0018786772727272
2021-08-18 05:30:00,-0.0015555534722222
2021-08-18 05:45:00,-0.0017362224358974
2021-08-18 06:00:00,-0.0013670386363636
2021-08-18 06:15:00,-0.0009767
2021-08-18 06:30:00,-0.0014474391025641
2021-08-18 06:45:00,-0.0018405057692307
2021-08-18 07:00:00,-0.0028355628787878
2021-08-18 07:15:00,0.0082851097222222
2021-08-18 07:30:00,0.0060230403846153
2021-08-18 07:45:00,-0.0030689598484848
2021-08-18 08:00:00,-0.0132704583333333
2021-08-18 08:15:00,-0.0144937472222222
2021-08-18 08:30:00,-0.0002885352564102
2021-08-18 08:45:00,0.0011980393939393
2021-08-18 09:00:00,0.0014002805555555
2021-08-18 09:15:00,0.0010459222222222
2021-08-18 09:30:00,-0.0005518699999999
2021-08-18 09:45:00,0.0004724347222222
2021-08-18 10:00:00,0.0003370288461538
2021-08-18 10:15:00,-6.523154761904744e-05
2021-08-18 10:30:00,0.0013285638888888
2021-08-18 10:45:00,0.0014301787878787
2021-08-18 11:00:00,0.0007739576388888
2021-08-18 11:15:00,0.0005666683333333
2021-08-18 11:30:00,5.256060606060599e-05
2021-08-18 11:45:00,0.0001697923611111
2021-08-18 12:00:00,0.0004765833333333
2021-08-18 12:15:00,0.0002682151515151
2021-08-18 12:30:00,0.0011661128787878
2021-08-18 12:45:00,0.0013882902777777
2021-08-18 13:00:00,0.0008682516666666
2021-08-18 13:15:00,0.003254003030303
2021-08-18 13:30:00,0.0033021236111111
2021-08-18 13:45:00,0.0049739951388888
2021-08-18 14:00:00,0.0043218689393939
2021-08-18 14:15:00,0.0008874356060606
2021-08-18 14:30:00,0.0006363951388888
2021-08-18 14:45:00,0.001621925595238
2021-08-18 15:00:00,0.0024684055555555
2021-08-18 15:15:00,0.0014006794871794
2021-08-18 15:30:00,0.0003733307692307
2021-08-18 15:45:00,0.0016722901515151
2021-08-18 16:00:00,0.0010533712121212
2021-08-18 16:15:00,-0.0002958340277777
2021-08-18 16:30:00,-0.0001250555555555
2021-08-18 16:45:00,0.0007805074999999
2021-08-18 17:00:00,0.00056625
2021-08-18 17:15:00,-0.0003258986111111
2021-08-18 17:30:00,-0.0026766138888888
2021-08-18 17:45:00,-0.0021348128787878
2021-08-18 18:00:00,-0.0018866636363636
2021-08-18 18:15:00,-0.0006844201388888
2021-08-18 18:30:00,-0.0004932966666666
2021-08-18 18:45:00,-0.0003989772727272
2021-08-18 19:00:00,-4.635416666666648e-05
2021-08-18 19:15:00,0.0031540270833333
2021-08-18 19:30:00,0.0038332041666666
2021-08-18 19:45:00,0.0032283015151515
2021-08-18 20:00:00,0.0029325692307692
2021-08-18 20:15:00,0.0040621153846153
2021-08-18 20:30:00,0.0030540393939393
2021-08-18 20:45:00,0.0027159076388888
2021-08-18 21:00:00,0.0026121269230769
2021-08-18 21:15:00,-0.0018400821428571
2021-08-18 21:30:00,-0.002561856060606
2021-08-18 21:45:00,-0.0005909651515151
2021-08-18 22:00:00,-0.0015232173611111
2021-08-18 22:15:00,-0.0017617958333333
2021-08-18 22:30:00,-0.0015883931818181
2021-08-18 22:45:00,-0.0022358993055555
2021-08-18 23:00:00,-0.0012911819444444
2021-08-18 23:15:00,-0.0021407158333333
2021-08-18 23:30:00,-0.003197859090909
2021-08-18 23:45:00,-0.0027718520833333
2021-08-19 00:00:00,-0.0017369283333333
2021-08-19 00:15:00,-0.001060028030303
2021-08-19 00:30:00,-0.0021364878787878
2021-08-19 00:45:00,-0.0027364888888888
2021-08-19 01:00:00,-0.0006485301282051
2021-08-19 01:15:00,-0.0019464756944444
2021-08-19 01:30:00,-0.0034518097222222
2021-08-19 01:45:00,-0.0019186326923076
2021-08-19 02:00:00,-0.0017914476190476
2021-08-19 02:15:00,-0.0019866159722222
2021-08-19 02:30:00,-0.0017592805555555
2021-08-19 02:45:00,-0.0024386179487179
2021-08-19 03:00:00,-0.0029349666666666
2021-08-19 03:15:00,-0.0014457916666666
2021-08-19 03:30:00,-0.0011084201388888
2021-08-19 03:45:00,-0.0028030118055555
2021-08-19 04:00:00,-0.0024517108333333
2021-08-19 04:15:00,-0.0022180454545454
2021-08-19 04:30:00,-0.0010475097222222
2021-08-19 04:45:00,-0.0018902275641025
2021-08-19 05:00:00,-0.0014425984848484
2021-08-19 05:15:00,-0.002275881060606
2021-08-19 05:30:00,-0.0019847194444444
2021-08-19 05:45:00,-0.0021543705128205
2021-08-19 06:00:00,-0.0015155045454545
2021-08-19 06:15:00,-0.0079242583333333
2021-08-19 06:30:00,-0.0130407391025641
2021-08-19 06:45:00,-0.017433084090909
2021-08-19 07:00:00,-0.0047940597222222
2021-08-19 07:15:00,0.0317953621794871
2021-08-19 07:30:00,0.0547599987179487
2021-08-19 07:45:00,0.0581935507575757
2021-08-19 08:00:00,0.0593669173611111
2021-08-19 08:15:00,0.0565108666666666
2021-08-19 08:30:00,0.0554376298611111
2021-08-19 08:45:00,0.0019908566666666
2021-08-19 09:00:00,-0.0126933386363636
2021-08-19 09:15:00,0.0003787863636363
2021-08-19 09:30:00,0.0002348631944444
2021-08-19 09:45:00,0.0012457275641025
2021-08-19 10:00:00,0.0009970946969696
2021-08-19 10:15:00,0.0003296513888888
2021-08-19 10:30:00,-0.0008117763888888
2021-08-19 10:45:00,0.0005702099999999
2021-08-19 11:00:00,0.0013209575757575
2021-08-19 11:15:00,0.0002733027777777
2021-08-19 11:30:00,0.0001812214285714
2021-08-19 11:45:00,0.0004836068181818
2021-08-19 12:00:00,0.00049805
2021-08-19 12:15:00,0.0015389935897435
2021-08-19 12:30:00,0.0006936416666666
2021-08-19 12:45:00,0.0012240423611111
2021-08-19 13:00:00,0.0009170305555555
2021-08-19 13:15:00,0.0045774698717948
2021-08-19 13:30:00,0.0041323410714285
2021-08-19 13:45:00,0.0047510229166666
2021-08-19 14:00:00,0.0058379507575757
2021-08-19 14:15:00,0.0024588756944444
2021-08-19 14:30:00,0.0010822698717948
2021-08-19 14:45:00,0.00039855
2021-08-19 15:00:00,0.0005831416666666
2021-08-19 15:15:00,-0.0003218236111111
2021-08-19 15:30:00,-0.0002179191666666
2021-08-19 15:45:00,0.0007711734848484
2021-08-19 16:00:00,0.0008975513888888
2021-08-19 16:15:00,0.0013325729166666
2021-08-19 16:30:00,0.0002206737179487
2021-08-19 16:45:00,0.0008051798611111
2021-08-19 17:00:00,0.0010931179487179
2021-08-19 17:15:00,-0.0026128474358974
2021-08-19 17:30:00,-0.0011480732142857
2021-08-19 17:45:00,-0.0006290993055555
2021-08-19 18:00:00,-0.0004674538461538
2021-08-19 18:15:00,0.0004694673076923
2021-08-19 18:30:00,-0.0003575015151515
2021-08-19 18:45:00,0.0006174180555555
2021-08-19 19:00:00,0.0003126891025641
2021-08-19 19:15:00,0.0033652277777777
2021-08-19 19:30:00,0.0036460608333333
2021-08-19 19:45:00,0.008345709090909
2021-08-19 20:00:00,0.0082205138888888
2021-08-19 20:15:00,0.0090215555555555
2021-08-19 20:30:00,0.0107327458333333
2021-08-19 20:45:00,0.0115227583333333
2021-08-19 21:00:00,0.0118210022727272
2021-08-19 21:15:00,0.0069882979166666
2021-08-19 21:30:00,0.010122825
2021-08-19 21:45:00,0.0116573645833333
2021-08-19 22:00:00,0.0149585494047619
2021-08-19 22:15:00,-0.0019462416666666
2021-08-19 22:30:00,-0.0021925854166666
2021-08-19 22:45:00,-0.0020749339743589
2021-08-19 23:00:00,-0.0018626011904761
2021-08-19 23:15:00,-0.0018072958333333
2021-08-19 23:30:00,-0.0025806145833333
2021-08-19 23:45:00,-0.0018338711538461
2021-08-20 00:00:00,-0.002730578030303
2021-08-20 00:15:00,-0.0013053673611111
2021-08-20 00:30:00,-0.0030767641025641
2021-08-20 00:45:00,-0.0018009506944444
2021-08-20 01:00:00,-0.0018938683333333
2021-08-20 01:15:00,-0.0029495181818181
2021-08-20 01:30:00,-0.0028836444444444
2021-08-20 01:45:00,-0.0028998621794871
2021-08-20 02:00:00,-0.0006884484848484
2021-08-20 02:15:00,-0.0013666825757575
2021-08-20 02:30:00,-0.0015807715277777
2021-08-20 02:45:00,-0.0017211791666666
2021-08-20 03:00:00,-0.0017964020833333
2021-08-20 03:15:00,-0.0016805555555555
2021-08-20 03:30:00,-0.0030456621794871
2021-08-20 03:45:00,-0.0030211712121212
2021-08-20 04:00:00,-0.0021970986111111
2021-08-20 04:15:00,-0.0027095888888888
2021-08-20 04:30:00,-0.0025075782051282
2021-08-20 04:45:00,-0.0024505672619047
2021-08-20 05:00:00,-0.0031091128787878
2021-08-20 05:15:00,-0.0029596333333333
2021-08-20 05:30:00,-0.0018107032051282
2021-08-20 05:45:00,-0.0019453523809523
2021-08-20 06:00:00,-0.0030820701388888
2021-08-20 06:15:00,-0.0023940954545454
2021-08-20 06:30:00,-0.0031133097222222
2021-08-20 06:45:00,-0.0007713128205128
2021-08-20 07:00:00,-0.0002213366666666
2021-08-20 07:15:00,0.0236452128787878
2021-08-20 07:30:00,0.0399653680555555
2021-08-20 07:45:00,0.0409575173611111
2021-08-20 08:00:00,0.0391618333333333
2021-08-20 08:15:00,0.03692845
2021-08-20 08:30:00,0.0215020737179487
2021-08-20 08:45:00,0.0008702172619047
2021-08-20 09:00:00,0.0023457166666666
